,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
5626,6,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,123,100,Y,122,122,0,2,,,Certified,0,11.262602000000001,7.969639,57.9,2016-09-03 00:00,40.0,2016-09-12 00:00,32.3,2016-05-21 00:00,31.7,2016-04-24 00:00,,,,,40.0,32.3,27.9,19.3,13.7,8.9,4.9,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2017-02-14
5651,6,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,122,100,Y,122,122,0,2,,,Certified,0,9.468033,5.415133999999999,31.3,2016-05-21 00:00,31.3,2016-07-30 00:00,25.8,2016-08-19 00:00,23.4,2016-12-11 00:00,,,,,31.3,25.8,18.5,16.0,11.7,8.6,3.9,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2017-02-16
5877,6,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,115,94,Y,115,122,0,6,,,Certified,0,4.947826,4.073542,22.0,2016-04-15 00:00,22.0,2016-08-25 00:00,19.0,2016-06-26 00:00,17.0,2016-08-28 00:00,,,,,22.0,19.0,14.0,10.0,6.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2017-09-29
5966,6,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,117,96,Y,117,122,0,7,,,Certification not required,0,14.849573000000001,10.620244,53.9,2016-12-20 00:00,52.7,2016-12-29 00:00,51.4,2016-01-01 00:00,48.8,2016-02-06 00:00,,,,,52.7,51.4,42.2,26.4,16.8,12.4,4.9,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2017-01-27
6137,6,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,327,89,Y,327,366,0,39,,,Certified,0,14.490826,10.479453,66.4,2016-12-21 00:00,63.6,2016-12-22 00:00,55.7,2016-11-09 00:00,49.8,2016-12-29 00:00,,,,,49.8,46.9,38.7,28.8,16.3,11.5,5.3,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2017-04-11
6141,6,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,35,97,Y,30,31,0,6,,,Certified,0,17.005713999999998,12.383218,54.6,2016-01-01 00:00,46.5,2016-02-06 00:00,44.0,2016-11-08 00:00,40.3,2016-01-02 00:00,,,,,54.6,54.6,46.5,44.0,24.3,13.3,10.0,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2017-04-11
6283,6,29,15,88101,1,35.62108999999999,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2016,Micrograms/cubic meter (LC),No Events,49,80,N,49,61,0,16,,,Requested but denied,0,5.463265,4.414781,25.8,2016-08-22 00:00,15.9,2016-08-28 00:00,12.2,2016-12-08 00:00,12.0,2016-08-04 00:00,,,,,25.8,25.8,12.2,10.8,6.8,4.1,1.7,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2017-02-14
6296,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,100,79,N,96,122,0,53,,,Certified,0,16.035,10.245288,51.4,2016-12-29 00:00,50.7,2016-01-01 00:00,47.7,2016-12-20 00:00,44.5,2016-11-08 00:00,,,,,51.4,50.7,39.3,30.5,19.4,13.7,6.7,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2017-01-27
6546,6,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,119,95,Y,116,122,0,13,,,Certified,0,14.583193,9.680343,56.5,2016-11-05 00:00,46.4,2016-11-14 00:00,45.9,2016-02-12 00:00,42.1,2016-12-29 00:00,,,,,46.4,45.9,34.300000000000004,30.0,17.2,12.2,6.2,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2017-01-27
6606,6,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,61,100,Y,61,61,0,0,,,Certified,0,2.985246,1.829193,9.3,2016-09-09 00:00,9.2,2016-09-03 00:00,7.8,2016-08-16 00:00,5.7,2016-08-04 00:00,,,,,9.3,9.2,5.7,4.8,3.9,2.5,1.3,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2017-01-12
6761,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,122,100,Y,122,122,0,1,,,Requested but denied,0,10.107377,5.609042,32.1,2016-07-05 00:00,30.3,2016-12-14 00:00,29.0,2016-03-01 00:00,26.0,2016-12-11 00:00,,,,,30.3,29.0,19.2,16.5,12.8,9.7,3.9,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2017-04-28
7022,6,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,355,97,Y,355,366,0,11,,,Certified,0,11.78169,5.6959469999999985,44.3,2016-12-14 00:00,39.8,2016-03-01 00:00,34.2,2016-03-02 00:00,33.2,2016-12-15 00:00,,,,,33.2,27.3,21.7,18.0,14.1,10.6,6.4,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
7026,6,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,56,92,Y,56,61,0,5,,,Certified,0,12.026786,7.0603240000000005,42.4,2016-12-14 00:00,38.8,2016-03-01 00:00,26.7,2016-03-19 00:00,25.6,2016-06-17 00:00,,,,,42.4,38.8,26.7,16.3,12.9,10.9,5.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
7207,6,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,113,93,Y,113,122,0,9,,,Requested but denied,0,9.128319,5.180104,30.0,2016-12-14 00:00,26.4,2016-12-05 00:00,24.5,2016-12-11 00:00,24.4,2016-06-17 00:00,,,,,26.4,24.5,19.8,16.5,10.7,8.2,3.9,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
7239,6,37,1302,88101,1,33.901389,-118.205,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,115,94,Y,115,122,0,7,,,Requested but denied,0,11.028696,5.5950289999999985,36.3,2016-12-14 00:00,28.0,2016-01-01 00:00,26.3,2016-03-01 00:00,26.3,2016-12-05 00:00,,,,,28.0,26.3,23.6,18.1,13.3,9.6,5.1000000000000005,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
7334,6,37,1602,88101,1,34.01194,-118.06995,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,120,98,Y,120,122,0,7,,,Requested but denied,0,11.680833,5.663317,46.5,2016-12-14 00:00,37.0,2016-03-01 00:00,25.1,2016-06-17 00:00,20.6,2016-12-11 00:00,,,,,37.0,25.1,19.9,17.6,13.8,10.9,6.1000000000000005,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
7369,6,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Requested but denied,0,9.54958,4.78826,29.2,2016-12-14 00:00,27.8,2016-12-11 00:00,25.3,2016-03-01 00:00,22.7,2016-03-19 00:00,,,,,27.8,25.3,19.5,15.0,11.1,8.6,4.8,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
7382,6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,356,97,Y,356,366,0,10,,,Certified,0,10.330056,4.375318,29.3,2016-01-17 00:00,28.9,2016-12-14 00:00,27.2,2016-12-10 00:00,26.2,2016-02-14 00:00,,,,,26.2,23.5,18.2,15.0,12.5,9.7,5.4,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
7402,6,37,4004,88101,1,33.792359999999995,-118.17533,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,350,96,Y,350,366,0,16,,,Requested but denied,0,9.604286,4.271181,28.9,2016-12-10 00:00,28.7,2016-01-17 00:00,28.1,2016-01-01 00:00,25.9,2016-12-14 00:00,,,,,25.9,22.2,17.1,14.6,11.3,9.0,4.9,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
7447,6,37,4008,88101,1,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,352,96,Y,352,366,0,14,,,Certification not required,0,11.980398,4.773483000000001,33.3,2016-12-14 00:00,31.1,2016-02-14 00:00,30.4,2016-01-17 00:00,30.2,2016-01-03 00:00,,,,,30.2,26.0,22.1,17.400000000000002,14.1,11.4,6.9,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
7780,6,39,2010,88101,1,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,56,100,Y,54,54,0,3,,,Certification not required,0,10.332142999999999,7.154887,33.0,2016-01-04 00:00,32.9,2016-01-01 00:00,27.6,2016-02-15 00:00,23.2,2016-12-02 00:00,,,,,33.0,32.9,27.6,18.8,13.7,9.9,3.8,Madera-City,28261 Avenue 14 Madera CA 93638,California,Madera,Madera,"Madera, CA",2017-01-27
8043,6,47,2510,88101,1,37.308537,-120.480993,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,116,95,Y,116,122,0,7,,,Certified,0,11.255172,8.445306,42.8,2016-12-29 00:00,36.3,2016-12-05 00:00,34.6,2016-11-11 00:00,33.6,2016-01-04 00:00,,,,,36.3,34.6,31.5,25.9,13.6,8.3,4.0,Merced-M Street,"2334 'M' ST. MERCED, CA",California,Merced,Merced,"Merced, CA",2017-01-27
8162,6,53,1003,88101,2,36.69676,-121.63718200000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,57,93,Y,57,61,0,3,,,Requested but denied,0,6.168421,4.224806,26.4,2016-08-10 00:00,20.9,2016-01-01 00:00,11.9,2016-05-18 00:00,11.5,2016-07-23 00:00,,,,,26.4,20.9,11.9,10.1,7.5,5.3,2.6,Salinas 3,867 E. LAUREL Dr,California,Monterey,Salinas,"Salinas, CA",2017-03-16
8229,6,57,5,88101,1,39.234331,-121.056591,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,7,,,Certified,0,4.625424,2.967502,11.7,2016-07-29 00:00,11.7,2016-09-09 00:00,11.2,2016-08-28 00:00,10.5,2016-08-16 00:00,,,,,11.7,11.7,11.2,9.1,6.6000000000000005,4.3,1.0,Grass Valley-Litton Building,"200 LITTON DR.,  GRASS VALLEY, CA",California,Nevada,Grass Valley,"Truckee-Grass Valley, CA",2017-01-27
8244,6,57,1001,88101,1,39.338504,-120.171291,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,114,92,Y,112,122,0,10,,,Certified,0,6.275439,4.068431,22.1,2016-07-02 00:00,21.0,2016-10-12 00:00,17.1,2016-07-26 00:00,16.3,2016-01-03 00:00,,,,,21.0,17.1,15.8,11.2,7.3,5.3,2.7,Truckee-Fire Station,"FS-10049 DONNER PASS RD, TRUCKEE",California,Nevada,Truckee,"Truckee-Grass Valley, CA",2017-01-27
8286,6,59,7,88101,1,33.83062,-117.93845,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,349,95,Y,349,366,0,17,,,Requested but denied,0,9.400287,4.898478,44.4,2016-12-14 00:00,33.8,2016-12-15 00:00,32.0,2016-01-17 00:00,27.1,2016-02-14 00:00,,,,,27.1,24.0,17.2,15.3,11.3,8.6,4.4,Anaheim,1630 W. PAMPAS LANE,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
8389,6,59,2022,88101,1,33.63003,-117.67593000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),No Events,117,96,Y,117,122,0,5,,,Requested but denied,0,7.306838000000001,3.306074,24.7,2016-12-14 00:00,18.8,2016-06-17 00:00,13.4,2016-01-22 00:00,13.3,2016-06-26 00:00,,,,,18.8,13.4,12.3,10.8,9.2,6.9,3.4,Mission Viejo,"26081 VIA PERA, MISSION VIEJO, CA 92691",California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2017-03-22
8533,6,61,6,88101,1,38.745726,-121.26631200000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,58,95,Y,58,61,0,8,,,Certified,0,6.872414,3.928206,21.2,2016-12-14 00:00,20.2,2016-01-01 00:00,14.1,2016-12-20 00:00,13.6,2016-12-26 00:00,,,,,21.2,20.2,14.1,11.7,8.4,5.9,3.3000000000000003,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",California,Placer,Roseville,"Sacramento--Roseville--Arden-Arcade, CA",2017-04-11
8537,6,61,6,88101,2,38.745726,-121.26631200000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,30,97,Y,30,31,0,3,,,Certified,0,7.746666999999999,4.990179,20.9,2016-12-14 00:00,20.0,2016-01-01 00:00,18.7,2016-11-20 00:00,13.8,2016-12-26 00:00,,,,,20.9,20.9,20.0,18.7,10.2,6.4,3.7,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",California,Placer,Roseville,"Sacramento--Roseville--Arden-Arcade, CA",2017-04-11
8587,6,63,1006,88101,1,39.937099,-120.93882099999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016,Micrograms/cubic meter (LC),No Events,352,96,Y,352,366,0,14,,,Certified,0,8.726704999999999,6.25512,37.1,2016-12-31 00:00,34.9,2016-12-05 00:00,33.9,2016-12-04 00:00,33.3,2016-12-18 00:00,,,,,33.3,28.8,20.9,16.8,11.0,6.7,3.2,Quincy-N Church Street,"267 N. CHURCH ST., QUINCY, CA. 95971",California,Plumas,Quincy,,2017-01-27
