,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
3446,06,13,2,88101,2,37.936013,-122.026154,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,61,98,Y,60,61,0,1,,,Certification not required,0,10.896721000000001,9.133089,45.8,2000-11-20 00:00,42.7,2000-01-07 00:00,41.3,2000-12-26 00:00,28.0,2000-11-26 00:00,,,,,45.8,42.7,41.3,23.9,10.5,8.4,5.0,Concord,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,"San Francisco-Oakland-Hayward, CA",2015-04-02
3747,06,17,11,88101,1,38.944979,-119.97060900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,4,,,Certification not required,0,7.881355999999999,4.849759,23.0,2000-12-02 00:00,21.0,2000-11-20 00:00,21.0,2000-12-26 00:00,19.0,2000-01-01 00:00,,,,,23.0,21.0,21.0,15.0,10.0,6.0,4.0,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",2015-04-02
3751,06,17,11,88101,2,38.944979,-119.97060900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,63,100,Y,61,61,0,0,,,Certification not required,0,7.619047999999999,4.913538,23.0,2000-12-02 00:00,22.0,2000-12-26 00:00,21.0,2000-11-20 00:00,19.0,2000-01-01 00:00,,,,,23.0,22.0,19.0,14.0,9.0,6.0,4.0,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",2015-04-02
3787,06,17,12,88101,1,38.811609999999995,-120.033084,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,122,97,Y,118,122,0,9,,,Certification not required,0,3.7540980000000004,1.9763540000000002,10.0,2000-11-14 00:00,9.0,2000-08-01 00:00,9.0,2000-08-31 00:00,8.0,2000-01-01 00:00,,,,,9.0,9.0,8.0,6.0,5.0,4.0,1.0,Echo Summit,21200 HWY 50 -LITTLE NORWAY/ECHO SUMMIT,California,El Dorado,,"Sacramento--Roseville--Arden-Arcade, CA",2015-04-02
4323,06,19,8,88101,1,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,194,53,N,194,366,0,122,,,Certification not required,0,27.005155,25.516732,160.0,2000-01-09 00:00,128.0,2000-01-10 00:00,112.0,2000-01-06 00:00,108.0,2000-01-01 00:00,,,,,128.0,108.0,77.0,64.0,37.0,16.0,7.0,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-02
4327,06,19,8,88101,2,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,49,72,N,44,61,0,27,,,Certification not required,0,20.122449,19.799656,84.0,2000-11-20 00:00,82.0,2000-12-20 00:00,80.0,2000-12-08 00:00,58.0,2000-11-26 00:00,,,,,84.0,84.0,80.0,49.0,23.0,14.0,8.0,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-02
4663,06,19,5001,88101,1,36.819111,-119.71735600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,70,77,N,70,91,0,24,,,Certification not required,0,17.218571,14.889577,75.1,2000-12-08 00:00,72.5,2000-11-28 00:00,63.9,2000-11-20 00:00,50.1,2000-11-17 00:00,,,,,75.1,72.5,45.7,32.1,14.7,11.7,6.5,Clovis-Villa,"908 N VILLA AVE, CLOVIS",California,Fresno,Clovis,"Fresno, CA",2015-04-02
4676,06,19,5025,88101,1,36.72639,-119.73299999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,77,85,Y,77,91,0,10,,,Certification not required,0,21.075325,17.047411999999998,83.5,2000-12-29 00:00,65.1,2000-12-26 00:00,64.8,2000-11-26 00:00,64.5,2000-12-23 00:00,,,,,65.1,64.8,53.8,39.5,20.2,12.5,6.9,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,"Fresno, CA",2015-04-02
4773,06,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,58,84,N,51,61,0,9,,,Certification not required,0,9.268966,5.206717,24.0,2000-11-20 00:00,21.5,2000-12-08 00:00,21.4,2000-12-20 00:00,20.9,2000-12-02 00:00,,,,,24.0,21.5,21.4,18.0,12.6,7.9,5.5,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-02
4794,06,25,3,88101,1,32.978379,-115.53415600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,76,62,N,76,122,0,0,,,Certification not required,0,12.635525999999999,9.725673,55.4,2000-01-13 00:00,41.5,2000-01-16 00:00,38.1,2000-01-28 00:00,38.0,2000-12-23 00:00,,,,,55.4,41.5,38.0,24.9,13.6,9.9,5.4,Brawley-401 Main St.,"401 MAIN ST., BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2015-04-02
4989,06,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,113,93,Y,113,122,0,0,,,Certification not required,0,16.582301,12.306983,84.2,2000-12-20 00:00,64.3,2000-01-13 00:00,56.0,2000-01-16 00:00,56.0,2000-12-23 00:00,,,,,64.3,56.0,41.9,27.4,19.7,13.5,6.0,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-02
5024,06,25,1003,88101,1,32.79222,-115.56306000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,86,70,N,86,122,0,0,,,Certification not required,0,10.57907,7.289317,55.6,2000-01-13 00:00,39.3,2000-01-16 00:00,27.7,2000-01-10 00:00,21.4,2000-07-20 00:00,,,,,55.6,39.3,18.2,15.8,12.4,9.2,4.9,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2015-04-02
5172,06,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,72,59,N,72,122,0,7,,,Certification not required,0,9.125,13.689656,68.0,2000-10-21 00:00,67.0,2000-11-29 00:00,60.0,2000-05-10 00:00,45.0,2000-06-08 00:00,,,,,68.0,67.0,45.0,16.0,9.0,5.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-02
5176,06,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,36,59,N,36,61,0,3,,,Certification not required,0,8.111111,11.831623,64.0,2000-10-21 00:00,42.0,2000-07-29 00:00,15.0,2000-10-09 00:00,13.0,2000-07-23 00:00,,,,,64.0,64.0,42.0,13.0,6.0,5.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-02
5298,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,91,100,Y,91,91,0,1,,,Certification not required,0,26.123077,23.837846,108.1,2000-12-29 00:00,102.5,2000-01-07 00:00,93.9,2000-11-20 00:00,85.6,2000-12-05 00:00,,,,,102.5,93.9,76.7,48.7,22.9,13.3,8.7,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
5330,06,29,11,88101,1,35.050551,-118.14729399999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,74,61,N,74,122,0,0,,,Certification not required,0,7.721622,4.69454,28.7,2000-12-11 00:00,26.4,2000-04-21 00:00,14.5,2000-09-21 00:00,14.3,2000-10-21 00:00,,,,,28.7,26.4,14.3,12.0,9.7,7.3,2.7,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",California,Kern,Mojave,"Bakersfield, CA",2015-04-02
5702,06,29,14,88101,1,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,329,90,Y,329,366,0,37,,,Certification not required,0,21.831611,20.355193,112.7,2000-12-31 00:00,111.0,2000-12-30 00:00,109.6,2000-12-29 00:00,107.1,2000-11-21 00:00,,,,,107.1,88.8,67.2,47.8,23.6,14.0,7.5,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
5706,06,29,14,88101,2,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,53,87,N,53,61,0,8,,,Certification not required,0,23.418868,23.486420000000003,99.8,2000-01-07 00:00,95.4,2000-11-20 00:00,75.5,2000-12-08 00:00,74.6,2000-11-26 00:00,,,,,99.8,95.4,75.5,66.6,21.4,13.1,8.4,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
5725,06,29,15,88101,1,35.62109,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,91,75,N,91,122,0,0,,,Certification not required,0,7.6560440000000005,5.370831,38.6,2000-01-01 00:00,25.4,2000-12-11 00:00,22.3,2000-01-10 00:00,20.0,2000-12-23 00:00,,,,,38.6,25.4,16.4,12.7,8.8,6.5,3.3,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2015-04-28
5738,06,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,102,84,N,102,122,0,4,,,Certification not required,0,20.820588,17.758704,91.0,2000-12-29 00:00,87.0,2000-11-20 00:00,76.5,2000-11-26 00:00,72.7,2000-12-08 00:00,,,,,87.0,76.5,65.5,44.8,20.4,13.9,8.5,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
6239,06,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,67,74,N,67,91,0,24,,,Certification not required,0,19.334328,15.475901,76.0,2000-11-20 00:00,55.1,2000-12-02 00:00,54.6,2000-12-20 00:00,52.3,2000-11-26 00:00,,,,,76.0,55.1,52.3,42.0,19.0,12.5,6.9,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-02
6276,06,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,57,93,Y,57,61,0,3,,,Certification not required,0,4.315789,2.0186439999999997,10.0,2000-06-23 00:00,9.4,2000-11-20 00:00,8.5,2000-11-08 00:00,7.9,2000-08-22 00:00,,,,,10.0,9.4,8.5,7.1,5.4,3.9,2.1,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2015-04-02
6715,06,37,2,88101,1,34.1365,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,333,91,Y,333,366,0,33,,,Certification not required,0,20.054054,13.003538,92.5,2000-10-20 00:00,79.3,2000-12-02 00:00,77.9,2000-12-24 00:00,75.2,2000-10-18 00:00,,,,,75.2,61.6,43.8,33.7,24.0,18.3,7.0,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
6903,06,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,70,57,N,70,122,0,52,,,Certification not required,0,23.738571,15.172919,84.4,2000-10-18 00:00,83.0,2000-12-23 00:00,67.5,2000-11-29 00:00,56.0,2000-12-02 00:00,,,,,84.4,83.0,56.0,38.5,27.3,21.7,8.8,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
7084,06,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,334,91,Y,334,366,0,30,,,Certification not required,0,22.018263,14.332927,87.8,2000-12-01 00:00,84.6,2000-10-20 00:00,80.8,2000-12-24 00:00,75.5,2000-11-30 00:00,,,,,75.5,72.8,54.2,36.4,25.7,18.4,9.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
7111,06,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,108,89,Y,108,122,0,14,,,Certification not required,0,18.100926,11.787904,67.5,2000-12-23 00:00,65.8,2000-11-29 00:00,50.0,2000-01-10 00:00,47.3,2000-01-01 00:00,,,,,65.8,50.0,42.7,32.3,21.5,15.4,6.7,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
7142,06,37,1301,88101,1,33.92899,-118.21071,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,121,99,Y,121,122,0,1,,,Certification not required,0,22.982645,13.744076000000002,82.1,2000-12-02 00:00,68.6,2000-01-01 00:00,62.8,2000-12-23 00:00,62.5,2000-01-10 00:00,,,,,68.6,62.8,53.5,37.4,27.7,19.0,10.2,Lynwood,"11220 LONG BEACH BLVD., LYNWOOD",California,Los Angeles,Lynwood,"Los Angeles-Long Beach-Anaheim, CA",2016-05-13
7300,06,37,1601,88101,1,34.014070000000004,-118.06056000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,116,95,Y,116,122,0,6,,,Certification not required,0,24.112069,14.849325,89.5,2000-12-02 00:00,78.0,2000-12-23 00:00,70.8,2000-11-29 00:00,68.1,2000-01-10 00:00,,,,,78.0,70.8,56.0,42.5,29.4,20.7,10.8,,"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
7344,06,37,2005,88101,1,34.1326,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2000,Micrograms/cubic meter (LC),No Events,110,90,Y,110,122,0,12,,,Certification not required,0,19.310909,11.953982,66.3,2000-10-18 00:00,63.7,2000-12-02 00:00,54.0,2000-03-16 00:00,52.2,2000-11-29 00:00,,,,,63.7,54.0,49.1,31.5,24.0,16.9,7.8,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
