,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6522,6,19,5001,88101,1,36.819111,-119.71735600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,57,75,N,57,76,0,1,,,Certification not required,0,12.842105,10.722872,45.4,2009-01-16 00:00,43.1,2009-01-13 00:00,39.3,2009-01-31 00:00,37.3,2009-01-22 00:00,,,,,45.4,43.1,33.3,23.0,11.7,8.6,4.6000000000000005,Clovis-Villa,"908 N VILLA AVE, CLOVIS",California,Fresno,Clovis,"Fresno, CA",2015-04-01
6540,6,19,5025,88101,1,36.72639,-119.73299999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,88,96,Y,88,92,0,4,,,Certification not required,0,16.157954999999998,13.137764,59.6,2009-12-03 00:00,52.3,2009-01-16 00:00,48.2,2009-01-13 00:00,46.1,2009-12-24 00:00,,,,,52.3,48.2,40.0,34.800000000000004,15.9,9.2,5.2,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,"Fresno, CA",2015-04-01
6616,6,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,91,98,Y,90,92,0,7,,,Certification not required,0,7.3087909999999985,5.543057,30.3,2009-12-09 00:00,23.2,2009-01-13 00:00,22.1,2009-12-24 00:00,20.0,2009-11-30 00:00,,,,,23.2,22.1,16.9,14.0,8.5,5.1000000000000005,2.4,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-01
6643,6,23,1004,88101,1,40.776944,-124.1775,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,89,96,Y,88,92,0,4,,,Certification not required,0,7.812360000000001,6.016886,25.7,2009-12-09 00:00,24.2,2009-01-16 00:00,23.0,2009-12-24 00:00,22.9,2009-01-22 00:00,,,,,24.2,23.0,20.9,15.7,8.700000000000001,5.1000000000000005,2.0,Jacobs,717 SOUTH AVENUE,California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-01
6748,6,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,63,51,N,62,122,0,61,,,Certification not required,0,16.469841,8.249293999999999,45.0,2009-12-12 00:00,39.9,2009-12-21 00:00,39.7,2009-09-04 00:00,38.1,2009-12-24 00:00,,,,,45.0,39.9,38.1,27.9,17.7,14.2,9.5,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-01
6752,6,25,5,88101,2,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,5,8,N,5,61,0,0,,,Certification not required,0,10.2,4.571105,16.4,2009-05-01 00:00,11.6,2009-04-13 00:00,11.6,2009-05-07 00:00,6.3,2009-04-19 00:00,,,,,16.4,16.4,16.4,16.4,11.6,11.6,5.1000000000000005,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-01
6833,6,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,106,87,N,106,122,0,16,,,Certification not required,0,8.056604,4.4298769999999985,26.6,2009-12-12 00:00,26.3,2009-01-07 00:00,26.0,2009-01-01 00:00,19.5,2009-06-24 00:00,,,,,26.3,26.0,15.2,11.9,9.9,7.5,4.2,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2015-04-01
6856,6,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,121,99,Y,121,122,0,1,,,Certification not required,0,7.97438,4.668396,37.7,2009-12-12 00:00,21.8,2009-01-07 00:00,17.900000000000006,2009-07-18 00:00,17.900000000000006,2009-09-04 00:00,,,,,21.8,17.900000000000006,15.0,13.4,9.9,7.3,3.4,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2015-04-01
7034,6,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,109,89,Y,108,122,0,14,,,Certification not required,0,6.247706,7.3750779999999985,69.0,2009-03-29 00:00,27.0,2009-05-01 00:00,24.0,2009-03-23 00:00,18.0,2009-04-07 00:00,,,,,27.0,24.0,13.0,11.0,7.0,5.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-01
7038,6,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,25,68,N,21,31,0,9,,,Certification not required,0,7.4,7.702813000000001,36.0,2009-03-26 00:00,27.0,2009-05-01 00:00,10.0,2009-08-17 00:00,9.0,2009-05-13 00:00,,,,,36.0,36.0,27.0,10.0,8.0,6.0,4.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-01
7204,6,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,61,65,N,60,92,0,4,,,Certification not required,0,16.840984,14.095039000000002,71.5,2009-01-13 00:00,56.3,2009-01-19 00:00,53.3,2009-01-16 00:00,50.6,2009-01-01 00:00,,,,,71.5,56.3,49.4,25.7,15.4,11.2,6.7,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-01
7227,6,29,11,88101,1,35.050551,-118.14729399999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,56,46,N,56,122,0,5,,,Certification not required,0,5.175,2.669167,12.7,2009-08-29 00:00,11.2,2009-08-11 00:00,11.1,2009-08-17 00:00,9.9,2009-03-20 00:00,,,,,12.7,11.2,11.1,8.5,6.8,5.3,2.0,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",California,Kern,Mojave,"Bakersfield, CA",2015-04-01
7369,6,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,325,89,Y,325,365,0,40,,,Certification not required,0,18.989846,18.123484,195.5,2009-12-30 00:00,85.2,2009-12-04 00:00,72.4,2009-11-29 00:00,69.5,2009-12-03 00:00,,,,,69.5,66.7,57.0,42.4,20.5,12.8,6.4,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7373,6,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,3,,,Certification not required,0,19.862712,15.88875,72.8,2009-12-03 00:00,70.10000000000001,2009-01-31 00:00,61.9,2009-01-13 00:00,53.9,2009-01-19 00:00,,,,,72.8,70.10000000000001,61.9,46.0,22.0,14.6,7.6,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7497,6,29,15,88101,1,35.62108999999999,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,60,98,Y,60,61,0,1,,,Certification not required,0,5.715,2.696943,14.2,2009-12-27 00:00,12.6,2009-01-07 00:00,11.2,2009-08-11 00:00,10.6,2009-12-15 00:00,,,,,14.2,12.6,11.2,10.2,6.7,5.4,3.1,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2015-05-01
7510,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,119,96,Y,117,122,0,4,,,Certification not required,0,22.338655,19.658332,167.70000000000005,2009-10-13 00:00,72.0,2009-12-03 00:00,65.5,2009-01-13 00:00,65.4,2009-01-31 00:00,,,,,72.0,65.5,59.2,44.4,26.5,17.0,8.5,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
7765,6,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,86,93,Y,86,92,0,6,,,Certification not required,0,17.804651,13.111521,55.5,2009-12-03 00:00,54.2,2009-01-13 00:00,53.4,2009-01-16 00:00,48.8,2009-01-19 00:00,,,,,54.2,53.4,45.9,33.4,18.6,11.0,5.8,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-01
7805,6,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,61,100,Y,61,61,0,3,,,Certification not required,0,3.4245900000000002,1.748204,7.8,2009-06-30 00:00,7.5,2009-12-27 00:00,7.1000000000000005,2009-05-25 00:00,7.0,2009-07-28 00:00,,,,,7.8,7.5,7.0,5.9,4.4,3.1,1.4,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2015-04-01
8079,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),Events Excluded,152,81,N,153,189,0,36,,,Certification not required,0,12.418421,8.171712,46.9,2009-01-01 00:00,46.9,2009-01-02 00:00,42.9,2009-03-20 00:00,36.5,2009-09-28 00:00,,,,,46.9,36.5,27.0,20.5,16.0,10.7,3.6,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8080,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),Events Inclucded,153,81,N,153,189,1,36,,,Certification not required,0,12.807843,9.462555,72.0,2009-08-26 00:00,46.9,2009-01-01 00:00,46.9,2009-01-02 00:00,42.9,2009-03-20 00:00,,,,,46.9,42.9,28.2,20.6,16.1,11.0,3.7,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8081,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),Concurred Events Excluded,153,81,N,153,189,1,36,,,Certification not required,0,12.807843,9.462555,72.0,2009-08-26 00:00,46.9,2009-01-01 00:00,46.9,2009-01-02 00:00,42.9,2009-03-20 00:00,,,,,46.9,42.9,28.2,20.6,16.1,11.0,3.7,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8344,6,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,243,82,Y,243,295,0,52,,,Certification not required,0,14.212345999999998,7.235227999999998,67.5,2009-01-01 00:00,51.4,2009-03-20 00:00,38.2,2009-12-26 00:00,36.9,2009-12-27 00:00,,,,,38.2,34.4,26.0,21.7,16.9,13.0,6.5,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8656,6,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,342,94,Y,342,365,0,23,,,Certification not required,0,14.315497,7.677458000000001,61.6,2009-01-01 00:00,53.8,2009-01-02 00:00,53.0,2009-03-19 00:00,45.3,2009-03-20 00:00,,,,,45.3,36.3,27.5,22.2,17.5,13.1,7.1000000000000005,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8660,6,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,76,98,Y,60,61,0,1,,,Certification not required,0,15.477632,8.895056,64.1,2009-01-01 00:00,46.6,2009-03-20 00:00,34.800000000000004,2009-09-28 00:00,30.8,2009-01-07 00:00,,,,,64.1,46.6,34.800000000000004,27.2,18.3,15.1,11.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-12-08
8831,6,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,110,90,Y,110,122,0,12,,,Certification not required,0,11.376364,6.084903,39.9,2009-03-20 00:00,32.2,2009-12-27 00:00,27.2,2009-12-24 00:00,24.8,2009-01-07 00:00,,,,,32.2,27.2,23.2,19.0,13.2,10.5,4.7,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8868,6,37,1302,88101,1,33.901389,-118.205,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,,,Certification not required,0,14.692104999999998,8.474555,69.2,2009-01-01 00:00,39.5,2009-12-27 00:00,37.7,2009-12-24 00:00,31.0,2009-12-21 00:00,,,,,39.5,37.7,29.4,23.7,17.5,12.7,7.6,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
9039,6,37,1602,88101,1,34.01194,-118.06995,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,118,97,Y,118,122,0,6,,,Certification not required,0,14.809322,8.356562,71.0,2009-01-01 00:00,39.7,2009-03-20 00:00,35.4,2009-12-27 00:00,34.9,2009-01-07 00:00,,,,,39.7,35.4,30.4,21.6,17.0,13.7,7.5,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
9087,6,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),Concurred Events Excluded,109,89,Y,109,122,1,13,,,Certification not required,0,12.229358,7.371772,51.9,2009-01-01 00:00,42.6,2009-03-20 00:00,35.6,2009-08-26 00:00,29.1,2009-09-28 00:00,,,,,42.6,35.6,23.7,20.2,14.4,11.2,5.0,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
9088,6,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),Events Excluded,108,89,Y,109,122,0,13,,,Certification not required,0,12.012963000000001,7.049758,51.9,2009-01-01 00:00,42.6,2009-03-20 00:00,29.1,2009-09-28 00:00,25.4,2009-03-14 00:00,,,,,42.6,29.1,21.8,19.7,14.2,11.2,4.9,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
