,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6101,6,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),No Events,120,99,Y,120,121,0,1,,,Requested but not yet concurred,0,6.551667,3.405211,29.5,2015-01-03 00:00,14.4,2015-05-18 00:00,12.4,2015-05-21 00:00,12.2,2015-06-20 00:00,,,,,14.4,12.4,11.5,10.5,8.1,6.0,3.0,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2016-03-22
6132,6,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),No Events,121,100,Y,121,121,0,3,,,Requested but not yet concurred,0,6.257025,3.671553,31.2,2015-01-03 00:00,16.8,2015-06-20 00:00,14.1,2015-01-09 00:00,13.4,2015-02-20 00:00,,,,,16.8,14.1,12.0,10.0,7.7,5.5,3.0,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2016-03-22
6351,6,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015,Micrograms/cubic meter (LC),No Events,110,91,Y,110,121,0,11,,,Certification not required,0,5.590909,5.260717,29.0,2015-08-01 00:00,26.0,2015-03-31 00:00,22.0,2015-11-17 00:00,22.0,2015-12-14 00:00,,,,,26.0,22.0,18.0,11.0,6.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2016-03-02
6439,6,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015,Micrograms/cubic meter (LC),No Events,111,91,Y,110,121,0,16,,,Certification not required,0,16.410811,14.060417000000001,91.1,2015-01-09 00:00,70.0,2015-01-06 00:00,51.5,2015-01-18 00:00,50.3,2015-02-20 00:00,,,,,70.0,51.5,48.3,35.0,18.8,11.2,6.8,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2016-02-23
6602,6,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015,Micrograms/cubic meter (LC),No Events,297,81,N,297,365,0,68,,,Requested but not yet concurred,0,15.716835000000001,14.123102,107.8,2015-01-10 00:00,88.9,2015-01-09 00:00,87.0,2015-01-08 00:00,84.7,2015-01-07 00:00,,,,,87.0,57.2,42.0,33.9,17.3,10.5,6.3,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2016-01-27
6606,6,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015,Micrograms/cubic meter (LC),No Events,64,78,N,29,37,0,14,,,Requested but not yet concurred,0,16.934375,12.508222,67.1,2015-01-06 00:00,54.8,2015-11-14 00:00,39.6,2015-12-09 00:00,37.7,2015-02-17 00:00,,,,,67.1,67.1,54.8,39.6,33.9,25.0,14.4,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2016-01-27
6724,6,29,15,88101,1,35.62108999999999,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),No Events,53,88,Y,53,60,0,7,,,Requested but not yet concurred,0,5.084906,2.613309,12.5,2015-08-22 00:00,11.2,2015-01-18 00:00,10.7,2015-12-08 00:00,10.0,2015-01-12 00:00,,,,,12.5,11.2,10.7,8.8,6.5,4.8,2.2,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2016-03-22
6737,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015,Micrograms/cubic meter (LC),No Events,120,93,Y,112,121,0,13,,,Requested but not yet concurred,0,18.03,13.184882,83.2,2015-01-09 00:00,64.3,2015-01-06 00:00,56.5,2015-11-14 00:00,52.9,2015-01-18 00:00,,,,,64.3,56.5,47.6,38.2,22.5,13.8,9.1,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2016-01-27
7002,6,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015,Micrograms/cubic meter (LC),No Events,11,9,N,11,121,0,1,,,Requested but not yet concurred,0,35.754545,24.590623,99.2,2015-01-09 00:00,57.3,2015-01-06 00:00,38.6,2015-02-02 00:00,36.0,2015-01-12 00:00,,,,,99.2,99.2,99.2,57.3,38.6,31.7,16.1,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2016-01-19
7092,6,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2015,Micrograms/cubic meter (LC),Events Inclucded,60,100,Y,60,60,1,1,,,Was Certified but data changed,0,3.845,6.809301,54.6,2015-08-16 00:00,7.0,2015-08-22 00:00,6.8,2015-06-11 00:00,5.7,2015-04-18 00:00,,,,,54.6,7.0,6.8,5.7,3.8,2.9,1.3,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2016-09-15
7093,6,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2015,Micrograms/cubic meter (LC),Concurred Events Excluded,60,100,Y,60,60,1,1,,,Was Certified but data changed,0,3.845,6.809301,54.6,2015-08-16 00:00,7.0,2015-08-22 00:00,6.8,2015-06-11 00:00,5.7,2015-04-18 00:00,,,,,54.6,7.0,6.8,5.7,3.8,2.9,1.3,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2016-09-15
7094,6,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2015,Micrograms/cubic meter (LC),Events Excluded,59,100,Y,60,60,0,1,,,Was Certified but data changed,0,2.984746,1.413581,7.0,2015-08-22 00:00,6.8,2015-06-11 00:00,5.7,2015-04-18 00:00,5.7,2015-05-24 00:00,,,,,7.0,6.8,5.7,4.6000000000000005,3.8,2.9,1.2,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2016-09-15
7313,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),Events Inclucded,120,99,Y,120,121,1,2,,,Certification not required,0,9.891667,8.247909,70.3,2015-07-05 00:00,44.3,2015-02-05 00:00,30.0,2015-02-20 00:00,28.0,2015-01-21 00:00,,,,,44.3,30.0,21.1,16.6,11.2,8.8,3.5,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
7314,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),Events Excluded,119,99,Y,120,121,0,2,,,Certification not required,0,9.384034,6.117147,44.3,2015-02-05 00:00,30.0,2015-02-20 00:00,28.0,2015-01-21 00:00,23.4,2015-02-17 00:00,,,,,30.0,28.0,19.0,16.5,11.2,8.8,3.4,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
7315,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),Concurred Events Excluded,120,99,Y,120,121,1,2,,,Certification not required,0,9.891667,8.247909,70.3,2015-07-05 00:00,44.3,2015-02-05 00:00,30.0,2015-02-20 00:00,28.0,2015-01-21 00:00,,,,,44.3,30.0,21.1,16.6,11.2,8.8,3.5,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
7596,6,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2015,Micrograms/cubic meter (LC),No Events,339,93,Y,339,365,0,26,,,Certification not required,0,12.19351,7.2402940000000005,56.4,2015-02-04 00:00,53.8,2015-01-21 00:00,45.2,2015-01-20 00:00,44.4,2015-02-05 00:00,,,,,44.4,38.0,25.4,19.0,14.3,10.5,6.1000000000000005,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016-01-27
7600,6,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2015,Micrograms/cubic meter (LC),No Events,58,97,Y,58,60,0,2,,,Certification not required,0,12.493103,7.396131,46.7,2015-02-05 00:00,29.5,2015-02-17 00:00,27.2,2015-01-12 00:00,24.0,2015-03-31 00:00,,,,,46.7,29.5,27.2,21.9,14.9,10.9,6.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016-01-27
7776,6,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),No Events,113,93,Y,113,121,0,9,,,Certification not required,0,8.740708,5.347991,36.8,2015-02-20 00:00,30.8,2015-02-05 00:00,28.4,2015-02-17 00:00,25.0,2015-01-30 00:00,,,,,30.8,28.4,15.5,13.3,10.7,8.2,3.7,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2016-01-27
7806,6,37,1302,88101,1,33.901389,-118.205,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),No Events,111,92,Y,111,121,0,12,,,Certification not required,0,11.911712,7.2506520000000005,41.3,2015-01-21 00:00,40.0,2015-02-05 00:00,37.2,2015-01-18 00:00,34.0,2015-01-03 00:00,,,,,40.0,37.2,28.0,18.9,13.5,10.2,5.5,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2016-01-27
7964,6,37,1602,88101,1,34.01194,-118.06995,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),Events Inclucded,118,98,Y,118,121,1,3,,,Certification not required,0,11.483898,7.796010000000001,52.7,2015-01-21 00:00,49.5,2015-02-05 00:00,41.8,2015-07-05 00:00,27.6,2015-03-10 00:00,,,,,49.5,41.8,26.7,19.3,12.4,9.8,5.5,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
7965,6,37,1602,88101,1,34.01194,-118.06995,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),Concurred Events Excluded,118,98,Y,118,121,1,3,,,Certification not required,0,11.483898,7.796010000000001,52.7,2015-01-21 00:00,49.5,2015-02-05 00:00,41.8,2015-07-05 00:00,27.6,2015-03-10 00:00,,,,,49.5,41.8,26.7,19.3,12.4,9.8,5.5,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
7966,6,37,1602,88101,1,34.01194,-118.06995,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),Events Excluded,117,98,Y,118,121,0,3,,,Certification not required,0,11.224786,7.3014389999999985,52.7,2015-01-21 00:00,49.5,2015-02-05 00:00,27.6,2015-03-10 00:00,26.8,2015-01-18 00:00,,,,,49.5,27.6,25.6,17.6,12.3,9.8,5.4,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
8005,6,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),Concurred Events Excluded,119,98,Y,119,121,1,2,,,Certification not required,0,9.816807,6.8640469999999985,48.5,2015-01-21 00:00,42.7,2015-07-05 00:00,32.4,2015-02-05 00:00,29.7,2015-02-20 00:00,,,,,42.7,32.4,23.9,15.4,10.6,8.5,5.0,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
8006,6,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),Events Inclucded,119,98,Y,119,121,1,2,,,Certification not required,0,9.816807,6.8640469999999985,48.5,2015-01-21 00:00,42.7,2015-07-05 00:00,32.4,2015-02-05 00:00,29.7,2015-02-20 00:00,,,,,42.7,32.4,23.9,15.4,10.6,8.5,5.0,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
8007,6,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2015,Micrograms/cubic meter (LC),Events Excluded,118,98,Y,119,121,0,2,,,Certification not required,0,9.538136,6.18042,48.5,2015-01-21 00:00,32.4,2015-02-05 00:00,29.7,2015-02-20 00:00,29.5,2015-02-17 00:00,,,,,32.4,29.7,21.3,15.1,10.5,8.5,4.8,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
8026,6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2015,Micrograms/cubic meter (LC),Events Inclucded,338,93,Y,338,365,1,27,,,Certification not required,0,10.889349000000001,6.587679,54.6,2015-02-04 00:00,45.9,2015-01-01 00:00,45.4,2015-01-20 00:00,34.6,2015-01-19 00:00,,,,,34.6,32.1,24.5,17.900000000000006,12.1,9.4,5.3,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
8027,6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2015,Micrograms/cubic meter (LC),Events Excluded,337,93,Y,338,365,0,27,,,Certification not required,0,10.78546,6.314095,54.6,2015-02-04 00:00,45.4,2015-01-20 00:00,34.6,2015-01-19 00:00,34.5,2015-02-05 00:00,,,,,34.5,32.1,24.2,17.900000000000006,12.1,9.4,5.3,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
8028,6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2015,Micrograms/cubic meter (LC),Concurred Events Excluded,338,93,Y,338,365,1,27,,,Certification not required,0,10.889349000000001,6.587679,54.6,2015-02-04 00:00,45.9,2015-01-01 00:00,45.4,2015-01-20 00:00,34.6,2015-01-19 00:00,,,,,34.6,32.1,24.5,17.900000000000006,12.1,9.4,5.3,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2016-05-27
