,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
7872,6,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Events Inclucded,114,31,N,114,365,1,251,,,Certification not required,0,14.862281,9.340353,59.9,2014-01-01 00:00,37.9,2014-01-09 00:00,37.6,2014-01-29 00:00,37.0,2014-01-04 00:00,,,,,37.9,37.6,35.6,27.5,18.0,12.3,5.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
7873,6,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Concurred Events Excluded,114,31,N,114,365,1,251,,,Certification not required,0,14.862281,9.340353,59.9,2014-01-01 00:00,37.9,2014-01-09 00:00,37.6,2014-01-29 00:00,37.0,2014-01-04 00:00,,,,,37.9,37.6,35.6,27.5,18.0,12.3,5.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
7874,6,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Events Excluded,113,31,N,114,365,0,251,,,Certification not required,0,14.463717,8.351658,37.9,2014-01-09 00:00,37.6,2014-01-29 00:00,37.0,2014-01-04 00:00,36.1,2014-01-10 00:00,,,,,37.6,37.0,33.2,26.6,18.0,12.2,5.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
7880,6,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,23,38,N,23,61,0,39,,,Certification not required,0,14.865217000000001,8.898652,37.9,2014-01-29 00:00,29.1,2014-02-16 00:00,28.3,2014-01-23 00:00,26.2,2014-01-11 00:00,,,,,37.9,37.9,29.1,28.3,21.7,13.1,5.6000000000000005,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8053,6,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,40,33,N,40,122,0,83,,,Certification not required,0,10.745,6.1282429999999986,27.2,2014-01-08 00:00,23.9,2014-02-25 00:00,20.9,2014-01-23 00:00,19.7,2014-02-16 00:00,,,,,27.2,27.2,23.9,19.7,15.3,9.2,3.6,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8087,6,37,1302,88101,1,33.901389,-118.205,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,41,34,N,41,122,0,80,,,Certification not required,0,16.636585,9.288831,35.80000000000001,2014-01-11 00:00,33.5,2014-01-20 00:00,30.9,2014-11-28 00:00,30.8,2014-01-29 00:00,,,,,35.80000000000001,35.80000000000001,30.9,30.3,23.5,13.6,7.1000000000000005,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8251,6,37,1602,88101,1,34.01194,-118.06995,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,44,36,N,44,122,0,79,,,Certification not required,0,14.452273000000002,7.210021999999999,35.1,2014-01-11 00:00,30.1,2014-12-22 00:00,27.4,2014-01-29 00:00,26.0,2014-01-23 00:00,,,,,35.1,35.1,27.4,25.0,18.8,13.2,7.4,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8285,6,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,46,38,N,46,122,0,76,,,Certification not required,0,12.447826,6.565287,32.5,2014-12-01 00:00,26.2,2014-02-16 00:00,25.8,2014-01-29 00:00,21.1,2014-01-11 00:00,,,,,32.5,32.5,25.8,20.0,16.6,11.0,4.7,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8303,6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Events Inclucded,97,27,N,97,365,1,268,,,Certification not required,0,14.229897,8.799055000000001,51.5,2014-01-01 00:00,38.3,2014-01-10 00:00,35.0,2014-12-21 00:00,32.9,2014-01-11 00:00,,,,,51.5,38.3,32.1,25.7,17.7,12.4,5.2,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8304,6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Events Excluded,96,27,N,97,365,0,268,,,Certification not required,0,13.841667000000001,7.9664519999999985,38.3,2014-01-10 00:00,35.0,2014-12-21 00:00,32.9,2014-01-11 00:00,32.1,2014-01-09 00:00,,,,,38.3,35.0,31.6,24.6,17.400000000000002,12.2,4.8,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
