,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6873,6,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),Events Excluded,95,80,N,97,121,0,28,,,Requested but not yet concurred,0,12.716842,6.228002,32.4,2011-06-23 00:00,28.4,2011-12-14 00:00,26.9,2011-01-18 00:00,25.3,2011-12-29 00:00,,,,,32.4,28.4,24.9,22.8,16.7,11.4,5.1000000000000005,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-09-25
6874,6,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),Concurred Events Excluded,97,80,N,97,121,2,28,,,Requested but not yet concurred,0,13.740206,9.744546000000001,80.3,2011-02-05 00:00,44.4,2011-12-11 00:00,32.4,2011-06-23 00:00,28.4,2011-12-14 00:00,,,,,80.3,44.4,26.9,23.3,17.0,12.4,5.5,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-09-25
6875,6,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),Events Inclucded,97,80,N,97,121,2,28,,,Requested but not yet concurred,0,13.740206,9.744546000000001,80.3,2011-02-05 00:00,44.4,2011-12-11 00:00,32.4,2011-06-23 00:00,28.4,2011-12-14 00:00,,,,,80.3,44.4,26.9,23.3,17.0,12.4,5.5,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-09-25
6881,6,25,5,88101,2,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,60,92,Y,56,61,0,8,,,Requested but not yet concurred,0,12.636667,6.530579,39.0,2011-12-11 00:00,27.2,2011-12-29 00:00,24.8,2011-01-09 00:00,24.4,2011-02-14 00:00,,,,,39.0,27.2,24.8,20.8,17.1,11.1,7.1000000000000005,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-09-25
6949,6,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),Concurred Events Excluded,112,93,Y,112,121,1,11,,,Requested but not yet concurred,0,7.158036,4.565867,37.0,2011-08-28 00:00,28.0,2011-02-05 00:00,17.7,2011-06-05 00:00,14.9,2011-06-23 00:00,,,,,28.0,17.7,13.6,10.4,8.1,6.5,3.0,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2014-06-07
6950,6,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),Events Inclucded,112,93,Y,112,121,1,11,,,Requested but not yet concurred,0,7.158036,4.565867,37.0,2011-08-28 00:00,28.0,2011-02-05 00:00,17.7,2011-06-05 00:00,14.9,2011-06-23 00:00,,,,,28.0,17.7,13.6,10.4,8.1,6.5,3.0,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2014-06-07
6951,6,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),Events Excluded,111,93,Y,112,121,0,11,,,Requested but not yet concurred,0,6.889189,3.587183,28.0,2011-02-05 00:00,17.7,2011-06-05 00:00,14.9,2011-06-23 00:00,14.0,2011-09-12 00:00,,,,,17.7,14.9,13.2,10.2,8.1,6.5,2.6,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2014-06-07
6978,6,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),Events Excluded,117,98,Y,118,121,0,4,,,Requested but not yet concurred,0,6.861538,3.9520800000000005,29.4,2011-06-05 00:00,17.7,2011-06-23 00:00,16.9,2011-02-17 00:00,15.7,2011-06-14 00:00,,,,,17.7,16.9,13.7,11.4,8.6,6.5,2.7,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2014-06-07
6979,6,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),Events Inclucded,119,98,Y,118,121,2,4,,,Requested but not yet concurred,0,7.513445,6.459416,54.4,2011-08-28 00:00,36.9,2011-02-05 00:00,29.4,2011-06-05 00:00,17.7,2011-06-23 00:00,,,,,36.9,29.4,15.7,12.2,8.700000000000001,6.5,2.9,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2014-06-07
6980,6,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),Concurred Events Excluded,119,98,Y,118,121,2,4,,,Requested but not yet concurred,0,7.513445,6.459416,54.4,2011-08-28 00:00,36.9,2011-02-05 00:00,29.4,2011-06-05 00:00,17.7,2011-06-23 00:00,,,,,36.9,29.4,15.7,12.2,8.700000000000001,6.5,2.9,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2014-06-07
7163,6,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,110,91,Y,110,121,0,10,,,Certification not required,0,7.1000000000000005,9.872536,79.0,2011-02-08 00:00,52.0,2011-12-02 00:00,33.0,2011-04-21 00:00,30.0,2011-03-16 00:00,,,,,52.0,33.0,23.0,14.0,7.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-12-04
7167,6,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,28,90,Y,28,31,0,3,,,Certification not required,0,8.678571,12.67267,61.0,2011-02-08 00:00,32.0,2011-04-21 00:00,29.0,2011-03-16 00:00,18.0,2011-07-26 00:00,,,,,61.0,61.0,32.0,29.0,7.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-06-07
7256,6,29,11,88101,1,35.050551,-118.14729399999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,55,45,N,55,121,0,6,,,Certification not required,0,4.876364,2.933836,15.7,2011-09-12 00:00,11.3,2011-07-02 00:00,11.2,2011-04-15 00:00,9.7,2011-07-08 00:00,,,,,15.7,11.3,11.2,8.5,6.7,4.3,1.7,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",California,Kern,Mojave,"Bakersfield, CA",2014-06-07
7418,6,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,275,75,N,275,365,0,90,,,Certification not required,0,16.657090999999998,14.90901,80.3,2011-12-25 00:00,79.7,2011-12-31 00:00,74.9,2011-12-28 00:00,69.0,2011-12-27 00:00,,,,,74.9,65.5,53.4,36.3,20.6,11.0,4.1,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7422,6,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,36,51,N,31,61,0,36,,,Certification not required,0,16.130556,15.79401,82.8,2011-12-31 00:00,48.0,2011-01-15 00:00,39.1,2011-12-17 00:00,37.9,2011-12-23 00:00,,,,,82.8,82.8,48.0,37.9,19.5,12.2,7.7,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7542,6,29,15,88101,1,35.62108999999999,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,46,74,N,45,61,0,18,,,Certification not required,0,5.334783,2.998312,12.7,2011-09-12 00:00,12.0,2011-09-13 00:00,11.1,2011-12-29 00:00,10.9,2011-01-09 00:00,,,,,12.7,12.7,11.1,10.5,7.2,5.2,2.1,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2015-05-01
7555,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,113,93,Y,113,121,0,7,,,Certification not required,0,14.605310000000001,10.304037,45.9,2011-01-21 00:00,45.0,2011-11-02 00:00,43.2,2011-01-06 00:00,43.0,2011-01-15 00:00,,,,,45.0,43.2,37.5,31.1,18.5,10.9,5.1000000000000005,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
7730,6,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,61,100,Y,61,61,0,1,,,Certification not required,0,3.518033,1.592536,8.0,2011-11-11 00:00,7.7,2011-09-12 00:00,6.6000000000000005,2011-12-11 00:00,6.5,2011-07-08 00:00,,,,,8.0,7.7,6.5,5.8,4.4,3.2,1.8,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2016-05-11
8007,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),Concurred Events Excluded,119,98,Y,119,121,1,2,,,Certification not required,0,12.140336,10.218663000000001,94.6,2011-07-05 00:00,49.5,2011-10-24 00:00,30.6,2011-10-18 00:00,26.9,2011-09-24 00:00,,,,,49.5,30.6,26.1,20.5,14.7,10.4,4.2,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8008,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),Events Inclucded,119,98,Y,119,121,1,2,,,Certification not required,0,12.140336,10.218663000000001,94.6,2011-07-05 00:00,49.5,2011-10-24 00:00,30.6,2011-10-18 00:00,26.9,2011-09-24 00:00,,,,,49.5,30.6,26.1,20.5,14.7,10.4,4.2,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8009,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),Events Excluded,118,98,Y,119,121,0,2,,,Certification not required,0,11.441525,6.834094,49.5,2011-10-24 00:00,30.6,2011-10-18 00:00,26.9,2011-09-24 00:00,26.3,2011-10-21 00:00,,,,,30.6,26.9,23.7,18.8,14.7,10.3,4.1,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8257,6,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,321,88,Y,321,365,0,44,,,Certification not required,0,13.254206,6.622211,47.8,2011-10-24 00:00,42.6,2011-12-31 00:00,41.3,2011-12-30 00:00,38.1,2011-10-19 00:00,,,,,38.1,33.5,27.5,20.7,15.8,12.2,6.8,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8587,6,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,324,89,Y,324,365,0,39,,,Certification not required,0,12.936111,6.533834,49.3,2011-12-31 00:00,44.1,2011-12-30 00:00,41.7,2011-10-24 00:00,39.6,2011-10-23 00:00,,,,,39.6,31.5,25.8,20.3,15.3,11.8,6.3,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8591,6,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,57,92,Y,56,61,0,8,,,Certification not required,0,13.470175,6.903802000000001,40.2,2011-10-24 00:00,29.7,2011-10-18 00:00,28.9,2011-12-29 00:00,25.7,2011-09-24 00:00,,,,,40.2,29.7,28.9,22.0,16.7,12.3,6.4,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-12-08
8758,6,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,117,97,Y,117,121,0,4,,,Certification not required,0,10.216239,5.5651769999999985,39.8,2011-10-24 00:00,24.0,2011-01-09 00:00,23.6,2011-12-11 00:00,23.2,2011-10-21 00:00,,,,,24.0,23.6,20.5,17.7,12.2,9.7,4.3,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8790,6,37,1302,88101,1,33.901389,-118.205,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,110,91,Y,110,121,0,12,,,Certification not required,0,12.906364,6.821489,35.30000000000001,2011-12-26 00:00,32.2,2011-02-05 00:00,31.5,2011-11-17 00:00,30.4,2011-10-30 00:00,,,,,32.2,31.5,27.4,24.8,15.3,11.7,6.2,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8951,6,37,1602,88101,1,34.01194,-118.06995,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,114,94,Y,114,121,0,7,,,Certification not required,0,12.454386,6.2285260000000005,41.2,2011-10-24 00:00,31.9,2011-02-05 00:00,31.5,2011-10-18 00:00,30.6,2011-10-21 00:00,,,,,31.9,31.5,24.1,19.5,14.6,11.0,6.3,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8987,6,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,97,80,N,97,121,0,25,,,Certification not required,0,11.113402,5.953214,43.8,2011-10-24 00:00,29.8,2011-10-21 00:00,26.3,2011-09-24 00:00,22.0,2011-12-11 00:00,,,,,43.8,29.8,21.4,18.6,13.4,10.5,5.2,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
9084,6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2011,Micrograms/cubic meter (LC),No Events,340,93,Y,340,365,0,25,,,Certification not required,0,10.84,5.720954,39.7,2011-12-31 00:00,35.4,2011-12-25 00:00,31.2,2011-12-27 00:00,28.8,2011-11-17 00:00,,,,,28.8,27.8,24.8,18.0,12.5,9.4,5.5,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2015-09-30
