,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6507,06,19,5025,88101,1,36.72639,-119.73299999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,88,97,Y,88,91,0,3,,,Certification not required,0,19.8625,14.918424,87.0,2006-12-07 00:00,65.0,2006-02-13 00:00,55.0,2006-12-04 00:00,53.5,2006-12-31 00:00,,,,,65.0,55.0,42.6,35.5,19.8,14.4,6.0,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,"Fresno, CA",2015-04-01
6597,06,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,83,89,Y,81,91,0,11,,,Certification not required,0,8.136144999999999,6.001739,35.0,2006-12-07 00:00,25.7,2006-12-19 00:00,21.5,2006-12-04 00:00,21.3,2006-12-31 00:00,,,,,25.7,21.5,17.400000000000002,15.5,10.0,5.9,2.4,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-01
6624,06,23,1004,88101,1,40.776944,-124.1775,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,3,2,N,3,122,0,0,,,Certification not required,0,13.4,10.701402,21.2,2006-12-31 00:00,17.8,2006-12-28 00:00,1.2,2006-12-25 00:00,,,,,,,21.2,21.2,21.2,21.2,21.2,17.8,1.2,Jacobs,717 SOUTH AVENUE,California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-01
6736,06,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2006,Micrograms/cubic meter (LC),No Events,110,90,Y,110,122,0,0,,,Certification not required,0,12.381818,10.274813,68.8,2006-12-25 00:00,49.6,2006-01-14 00:00,46.0,2006-12-22 00:00,44.8,2006-01-08 00:00,,,,,49.6,46.0,35.4,23.2,12.9,10.1,4.7,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-01
6812,06,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2006,Micrograms/cubic meter (LC),No Events,103,84,N,103,122,0,0,,,Certification not required,0,8.0,4.137561,30.4,2006-02-25 00:00,23.7,2006-01-29 00:00,20.3,2006-01-08 00:00,15.4,2006-12-31 00:00,,,,,23.7,20.3,13.9,11.4,9.7,7.3,3.9,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2015-04-01
6841,06,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2006,Micrograms/cubic meter (LC),No Events,111,91,Y,111,122,0,0,,,Certification not required,0,8.763062999999999,5.418435,33.8,2006-12-31 00:00,28.9,2006-01-29 00:00,27.1,2006-02-25 00:00,23.2,2006-01-14 00:00,,,,,28.9,27.1,17.0,14.6,10.9,8.0,3.6,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2015-04-01
7012,06,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,94,76,N,93,122,0,33,,,Certification not required,0,5.946809,19.717558,193.0,2006-12-28 00:00,22.0,2006-12-22 00:00,16.0,2006-04-17 00:00,9.0,2006-07-28 00:00,,,,,193.0,22.0,8.0,7.0,5.0,3.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-01
7016,06,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,47,75,N,46,61,0,21,,,Certification not required,0,3.808511,2.642778,17.0,2006-04-17 00:00,8.0,2006-08-15 00:00,7.0,2006-01-05 00:00,7.0,2006-06-28 00:00,,,,,17.0,17.0,7.0,7.0,4.0,3.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-01
7185,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),Events Inclucded,90,98,Y,89,91,4,8,,,Certification not required,0,20.595556,15.910154,76.4,2006-12-07 00:00,75.2,2006-12-25 00:00,64.4,2006-11-19 00:00,60.9,2006-02-10 00:00,,,,,75.2,64.4,52.5,35.80000000000001,20.8,15.0,5.7,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-01
7186,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),Concurred Events Excluded,90,98,Y,89,91,4,8,,,Certification not required,0,20.595556,15.910154,76.4,2006-12-07 00:00,75.2,2006-12-25 00:00,64.4,2006-11-19 00:00,60.9,2006-02-10 00:00,,,,,75.2,64.4,52.5,35.80000000000001,20.8,15.0,5.7,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-01
7187,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),Events Excluded,86,98,Y,89,91,0,8,,,Certification not required,0,19.855814000000002,14.935315999999998,75.2,2006-12-25 00:00,64.4,2006-11-19 00:00,60.9,2006-02-10 00:00,58.7,2006-02-14 00:00,,,,,64.4,60.9,52.5,34.7,20.2,15.0,5.7,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-01
7214,06,29,11,88101,1,35.050551,-118.14729399999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2006,Micrograms/cubic meter (LC),No Events,51,42,N,51,122,0,0,,,Certification not required,0,5.541176,3.955157,21.3,2006-09-08 00:00,12.5,2006-05-11 00:00,11.5,2006-05-05 00:00,10.6,2006-06-22 00:00,,,,,21.3,12.5,11.5,10.5,8.4,4.5,1.8,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",California,Kern,Mojave,"Bakersfield, CA",2015-04-01
7329,06,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2006,Micrograms/cubic meter (LC),Events Excluded,310,87,Y,318,365,0,46,,,Certification not required,0,18.534194,12.757742,77.7,2006-12-07 00:00,71.2,2006-12-25 00:00,65.9,2006-02-12 00:00,65.5,2006-02-11 00:00,,,,,65.5,60.5,47.5,33.0,21.5,15.2,6.2,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7330,06,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2006,Micrograms/cubic meter (LC),Concurred Events Excluded,318,87,Y,318,365,8,46,,,Certification not required,0,18.650314,12.720268,77.7,2006-12-07 00:00,71.2,2006-12-25 00:00,65.9,2006-02-12 00:00,65.5,2006-02-11 00:00,,,,,65.5,60.5,47.5,35.1,21.8,15.4,7.1000000000000005,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7331,06,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2006,Micrograms/cubic meter (LC),Events Inclucded,318,87,Y,318,365,8,46,,,Certification not required,0,18.650314,12.720268,77.7,2006-12-07 00:00,71.2,2006-12-25 00:00,65.9,2006-02-12 00:00,65.5,2006-02-11 00:00,,,,,65.5,60.5,47.5,35.1,21.8,15.4,7.1000000000000005,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7341,06,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2006,Micrograms/cubic meter (LC),Events Excluded,57,95,Y,58,61,0,6,,,Certification not required,0,22.075439000000003,16.932643,81.0,2006-12-07 00:00,72.10000000000002,2006-12-25 00:00,62.5,2006-02-10 00:00,54.0,2006-11-22 00:00,,,,,81.0,72.10000000000002,62.5,49.7,24.2,17.7,5.6000000000000005,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7342,06,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2006,Micrograms/cubic meter (LC),Events Inclucded,58,95,Y,58,61,1,6,,,Certification not required,0,22.141379,16.790965,81.0,2006-12-07 00:00,72.10000000000002,2006-12-25 00:00,62.5,2006-02-10 00:00,54.0,2006-11-22 00:00,,,,,81.0,72.10000000000002,62.5,49.7,25.9,17.7,5.9,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7343,06,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2006,Micrograms/cubic meter (LC),Concurred Events Excluded,58,95,Y,58,61,1,6,,,Certification not required,0,22.141379,16.790965,81.0,2006-12-07 00:00,72.10000000000002,2006-12-25 00:00,62.5,2006-02-10 00:00,54.0,2006-11-22 00:00,,,,,81.0,72.10000000000002,62.5,49.7,25.9,17.7,5.9,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7491,06,29,15,88101,1,35.62108999999999,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2006,Micrograms/cubic meter (LC),No Events,53,87,Y,53,61,0,0,,,Certification not required,0,6.239623,3.218835,14.9,2006-12-07 00:00,13.0,2006-12-01 00:00,12.0,2006-01-11 00:00,11.3,2006-09-14 00:00,,,,,14.9,13.0,12.0,10.4,8.1,5.9,2.6,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2015-05-01
7504,06,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2006,Micrograms/cubic meter (LC),No Events,101,71,N,87,122,0,52,,,Certification not required,0,19.808911,12.659456,78.60000000000002,2006-12-07 00:00,64.7,2006-11-19 00:00,50.6,2006-11-09 00:00,50.2,2006-11-22 00:00,,,,,78.60000000000002,64.7,43.8,36.3,27.7,18.3,10.6,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
7760,06,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),Events Inclucded,80,88,Y,80,91,3,14,,,Certification not required,0,18.905,13.856351,74.2,2006-12-07 00:00,63.8,2006-02-10 00:00,50.1,2006-11-07 00:00,45.7,2006-12-04 00:00,,,,,63.8,50.1,42.0,33.3,21.2,12.7,5.5,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-01
7761,06,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),Concurred Events Excluded,80,88,Y,80,91,3,14,,,Certification not required,0,18.905,13.856351,74.2,2006-12-07 00:00,63.8,2006-02-10 00:00,50.1,2006-11-07 00:00,45.7,2006-12-04 00:00,,,,,63.8,50.1,42.0,33.3,21.2,12.7,5.5,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-01
7762,06,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),Events Excluded,77,88,Y,80,91,0,14,,,Certification not required,0,18.863636,14.01884,74.2,2006-12-07 00:00,63.8,2006-02-10 00:00,50.1,2006-11-07 00:00,45.7,2006-12-04 00:00,,,,,63.8,50.1,42.0,33.3,21.2,12.7,5.5,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-01
7809,06,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,62,98,Y,60,61,0,0,,,Certification not required,0,5.164516000000001,3.808881,21.6,2006-08-03 00:00,21.4,2006-09-08 00:00,11.2,2006-11-01 00:00,9.2,2006-09-26 00:00,,,,,21.6,21.4,11.2,8.6,6.9,4.4,2.1,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2015-04-01
8062,06,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,278,76,N,278,365,0,87,,,Requested but denied,0,15.501798999999998,8.710123,52.7,2006-11-23 00:00,52.3,2006-02-04 00:00,49.5,2006-11-24 00:00,40.7,2006-11-22 00:00,,,,,49.5,38.4,31.2,26.5,20.2,14.8,5.9,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8278,06,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,104,85,Y,104,122,0,18,,,Requested but denied,0,16.498077,9.015208,50.7,2006-02-04 00:00,44.5,2006-12-31 00:00,43.4,2006-11-22 00:00,40.2,2006-05-17 00:00,,,,,44.5,43.4,37.1,27.2,20.0,14.7,7.3,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8378,06,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,315,86,Y,315,365,0,50,,,Requested but denied,0,15.559682999999998,7.684532000000001,45.7,2006-11-24 00:00,43.2,2006-02-11 00:00,42.0,2006-10-25 00:00,40.6,2006-07-04 00:00,,,,,40.6,38.3,31.4,25.4,19.0,14.2,7.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8382,06,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,62,93,Y,57,61,0,4,,,Requested but denied,0,15.817742,10.148432000000001,56.2,2006-02-04 00:00,40.4,2006-07-04 00:00,39.0,2006-02-10 00:00,36.7,2006-05-17 00:00,,,,,56.2,40.4,39.0,33.7,19.3,13.7,7.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-12-08
8526,06,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,92,75,N,92,122,0,30,,,Requested but denied,0,12.944565,7.372376999999998,44.0,2006-12-31 00:00,31.9,2006-01-29 00:00,30.1,2006-05-17 00:00,29.6,2006-05-08 00:00,,,,,44.0,31.9,26.1,23.7,16.9,12.0,5.2,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
