,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6138,6,23,1005,88101,2,40.71528,-124.20138999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,58,74,N,45,61,0,10,,,Requested but not yet concurred,0,4.4965519999999986,3.069543,15.4,2013-12-18 00:00,12.4,2013-12-15 00:00,12.2,2013-06-09 00:00,9.7,2013-11-21 00:00,,,,,15.4,15.4,12.2,9.1,6.4,4.7,3.0,Humboldt Hill,"170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA",California,Humboldt,,"Eureka-Arcata-Fortuna, CA",2016-05-03
6243,6,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),No Events,122,96,Y,117,122,0,11,,,Certification not required,0,13.292623,5.900346,36.3,2013-11-09 00:00,28.2,2013-04-08 00:00,27.4,2013-05-04 00:00,26.0,2013-12-18 00:00,,,,,28.2,27.4,25.5,21.4,17.1,12.6,7.5,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-09-25
6247,6,25,5,88101,2,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),No Events,77,90,N,55,61,0,10,,,Certification not required,0,13.618182000000001,5.835502,32.9,2013-05-04 00:00,28.5,2013-04-08 00:00,27.4,2013-06-18 00:00,26.5,2013-12-18 00:00,,,,,32.9,28.5,27.4,22.9,17.7,15.7,11.0,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-09-25
6286,6,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,122,100,Y,122,122,0,3,,,Certification not required,0,7.237705,3.518225,23.1,2013-01-01 00:00,18.6,2013-05-04 00:00,17.2,2013-05-16 00:00,15.4,2013-12-21 00:00,,,,,18.6,17.2,13.6,11.6,8.6,6.6000000000000005,3.7,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2014-06-07
6307,6,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,122,100,Y,122,122,0,7,,,Certification not required,0,7.051639,4.285112000000001,30.0,2013-01-01 00:00,21.6,2013-06-27 00:00,19.0,2013-06-18 00:00,18.6,2013-12-21 00:00,,,,,21.6,19.0,13.2,12.0,9.0,6.1000000000000005,3.0,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2014-06-07
6522,6,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),No Events,112,92,Y,112,122,0,10,,,Certification not required,0,8.205357000000001,11.06666,92.0,2013-05-01 00:00,42.0,2013-12-03 00:00,32.0,2013-05-22 00:00,31.0,2013-01-10 00:00,,,,,42.0,32.0,27.0,21.0,8.0,5.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-12-04
6526,6,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),No Events,18,58,N,18,31,0,0,,,Certification not required,0,8.944443999999997,8.083914,26.0,2013-04-22 00:00,26.0,2013-07-03 00:00,24.0,2013-04-10 00:00,12.0,2013-05-04 00:00,,,,,26.0,26.0,26.0,26.0,12.0,5.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-11-20
6769,6,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),No Events,313,86,Y,313,365,0,52,,,Certification not required,0,20.1377,17.997832,111.7,2013-12-18 00:00,106.9,2013-12-17 00:00,93.0,2013-12-16 00:00,89.0,2013-12-15 00:00,,,,,89.0,71.8,58.6,43.6,25.9,13.0,5.7,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
6773,6,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),No Events,53,84,N,51,61,0,22,,,Certification not required,0,19.077358,20.744125,114.9,2013-12-18 00:00,58.1,2013-02-03 00:00,54.8,2013-12-13 00:00,54.6,2013-12-24 00:00,,,,,114.9,58.1,54.8,52.9,21.5,11.3,6.1000000000000005,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
6893,6,29,15,88101,1,35.62108999999999,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,54,89,Y,54,61,0,7,,,Requested but not yet concurred,0,5.52037,2.663122,15.3,2013-06-03 00:00,10.9,2013-05-04 00:00,10.5,2013-12-12 00:00,9.9,2013-09-13 00:00,,,,,15.3,10.9,10.5,8.9,7.3,4.9,2.7,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2015-05-01
6910,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),Events Inclucded,118,93,Y,114,122,1,16,,,Certification not required,0,22.301695000000002,22.417392,167.3,2013-05-05 00:00,111.0,2013-12-18 00:00,96.7,2013-12-16 00:00,83.60000000000002,2013-12-15 00:00,,,,,111.0,96.7,66.4,49.2,24.2,16.0,9.2,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
6911,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),Events Excluded,117,93,Y,114,122,0,16,,,Certification not required,0,21.062393,18.002135,111.0,2013-12-18 00:00,96.7,2013-12-16 00:00,83.60000000000002,2013-12-15 00:00,72.7,2013-02-03 00:00,,,,,96.7,83.60000000000002,52.2,48.7,22.7,15.9,9.0,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
6912,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),Concurred Events Excluded,118,93,Y,114,122,1,16,,,Certification not required,0,22.301695000000002,22.417392,167.3,2013-05-05 00:00,111.0,2013-12-18 00:00,96.7,2013-12-16 00:00,83.60000000000002,2013-12-15 00:00,,,,,111.0,96.7,66.4,49.2,24.2,16.0,9.2,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
7182,6,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,84,91,Y,83,91,0,7,,,Requested but not yet concurred,0,17.782142999999994,17.301216,104.0,2013-12-18 00:00,66.0,2013-12-27 00:00,56.1,2013-12-30 00:00,54.3,2013-01-19 00:00,,,,,104.0,66.0,51.4,38.8,22.0,10.6,5.0,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2016-01-19
7250,6,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2013,Micrograms/cubic meter (LC),No Events,61,97,Y,59,61,0,4,,,Certification not required,0,3.8688519999999995,2.5261,18.5,2013-08-20 00:00,7.6,2013-07-21 00:00,7.2,2013-09-13 00:00,6.7,2013-07-03 00:00,,,,,18.5,7.6,7.2,6.0,5.0,3.4,1.8,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2016-09-13
7522,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,120,98,Y,120,122,0,1,,,Certification not required,0,10.540833000000001,5.434136,29.6,2013-02-06 00:00,28.6,2013-10-25 00:00,26.4,2013-10-22 00:00,25.8,2013-03-17 00:00,,,,,28.6,26.4,21.4,15.7,13.7,10.1,4.0,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
7710,6,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),Events Inclucded,346,95,Y,346,365,1,12,,,Certification not required,0,12.13526,5.90494,45.1,2013-01-01 00:00,40.9,2013-02-05 00:00,36.3,2013-03-05 00:00,36.2,2013-03-16 00:00,,,,,36.2,30.4,23.6,18.0,13.8,11.2,6.6000000000000005,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
7711,6,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),Concurred Events Excluded,346,95,Y,346,365,1,12,,,Certification not required,0,12.13526,5.90494,45.1,2013-01-01 00:00,40.9,2013-02-05 00:00,36.3,2013-03-05 00:00,36.2,2013-03-16 00:00,,,,,36.2,30.4,23.6,18.0,13.8,11.2,6.6000000000000005,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
7712,6,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),Events Excluded,345,95,Y,346,365,0,12,,,Certification not required,0,12.039710000000001,5.63929,40.9,2013-02-05 00:00,36.3,2013-03-05 00:00,36.2,2013-03-16 00:00,31.6,2013-03-17 00:00,,,,,31.6,30.4,23.2,18.0,13.8,11.2,6.6000000000000005,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8025,6,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,344,94,Y,344,365,0,17,,,Certification not required,0,12.041279,5.327516,43.1,2013-02-05 00:00,33.1,2013-03-15 00:00,31.4,2013-07-05 00:00,31.3,2013-10-21 00:00,,,,,31.3,29.0,21.9,18.0,13.8,11.0,7.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8029,6,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,58,95,Y,58,61,0,5,,,Certification not required,0,12.618966,4.532667,27.3,2013-10-25 00:00,22.1,2013-03-17 00:00,20.0,2013-03-29 00:00,19.8,2013-03-05 00:00,,,,,27.3,22.1,20.0,19.2,14.8,12.4,7.9,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-12-08
8204,6,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),Events Inclucded,118,97,Y,118,122,1,4,,,Certification not required,0,9.898305,5.370129,41.8,2013-01-01 00:00,26.1,2013-12-21 00:00,23.0,2013-02-06 00:00,22.2,2013-10-25 00:00,,,,,26.1,23.0,17.8,15.8,12.3,9.2,4.5,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2014-06-26
8205,6,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),Concurred Events Excluded,118,97,Y,118,122,1,4,,,Certification not required,0,9.898305,5.370129,41.8,2013-01-01 00:00,26.1,2013-12-21 00:00,23.0,2013-02-06 00:00,22.2,2013-10-25 00:00,,,,,26.1,23.0,17.8,15.8,12.3,9.2,4.5,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2014-06-26
8206,6,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),Events Excluded,117,97,Y,118,122,0,4,,,Certification not required,0,9.625641,4.498719,26.1,2013-12-21 00:00,23.0,2013-02-06 00:00,22.2,2013-10-25 00:00,17.8,2013-04-28 00:00,,,,,23.0,22.2,17.8,15.7,12.1,9.1,3.7,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2014-06-26
8247,6,37,1302,88101,1,33.901389,-118.205,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),Events Inclucded,114,93,Y,114,122,1,8,,,Certification not required,0,12.051754,5.9883989999999985,52.1,2013-01-01 00:00,28.5,2013-12-24 00:00,24.3,2013-10-25 00:00,24.1,2013-01-16 00:00,,,,,28.5,24.3,21.2,17.0,14.5,11.4,6.2,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8248,6,37,1302,88101,1,33.901389,-118.205,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),Events Excluded,113,93,Y,114,122,0,8,,,Certification not required,0,11.697345,4.661994,28.5,2013-12-24 00:00,24.3,2013-10-25 00:00,24.1,2013-01-16 00:00,22.0,2013-12-21 00:00,,,,,24.3,24.1,19.5,17.0,14.3,11.3,5.9,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8249,6,37,1302,88101,1,33.901389,-118.205,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),Concurred Events Excluded,114,93,Y,114,122,1,8,,,Certification not required,0,12.051754,5.9883989999999985,52.1,2013-01-01 00:00,28.5,2013-12-24 00:00,24.3,2013-10-25 00:00,24.1,2013-01-16 00:00,,,,,28.5,24.3,21.2,17.0,14.5,11.4,6.2,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8405,6,37,1602,88101,1,34.01194,-118.06995,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,7,,,Certification not required,0,11.733333,4.897058,29.1,2013-10-25 00:00,28.8,2013-01-01 00:00,28.7,2013-11-12 00:00,22.7,2013-04-28 00:00,,,,,28.8,28.7,22.0,18.0,13.5,11.1,7.0,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
8438,6,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2013,Micrograms/cubic meter (LC),No Events,64,52,N,64,122,0,6,,,Certification not required,0,10.145313,3.757614,25.7,2013-10-25 00:00,20.5,2013-12-21 00:00,18.0,2013-10-22 00:00,17.0,2013-11-15 00:00,,,,,25.7,20.5,17.0,14.1,11.7,10.0,6.0,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2014-06-07
