,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6944,06,19,5025,88101,1,36.72639,-119.73299999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,89,98,Y,89,91,0,3,,,Certified,0,19.585393,16.42659,79.0,2005-12-12 00:00,74.10000000000002,2005-11-24 00:00,71.2,2005-12-15 00:00,61.0,2005-12-09 00:00,,,,,74.10000000000002,71.2,47.0,33.9,19.9,12.0,5.7,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,"Fresno, CA",2015-04-01
7021,06,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,36,43,N,33,76,0,53,,,Certification not required,0,8.766667,7.3250259999999985,31.8,2005-12-04 00:00,29.4,2005-12-13 00:00,25.9,2005-12-15 00:00,19.0,2005-12-10 00:00,,,,,31.8,31.8,29.4,19.0,10.2,5.6000000000000005,3.3000000000000003,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-01
7121,06,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,96,79,N,96,122,0,0,,,Certified,0,13.502083,9.128509,67.6,2005-12-12 00:00,41.1,2005-12-18 00:00,33.8,2005-12-30 00:00,32.5,2005-12-21 00:00,,,,,67.6,41.1,31.7,23.5,15.8,11.5,5.2,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-01
7192,06,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,104,85,N,104,122,0,0,,,Certified,0,8.938462,5.257454999999998,37.8,2005-12-18 00:00,24.4,2005-11-30 00:00,23.5,2005-02-15 00:00,21.3,2005-12-30 00:00,,,,,24.4,23.5,18.0,14.9,10.9,8.0,3.7,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2015-04-01
7221,06,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,105,86,Y,105,122,0,0,,,Certified,0,9.448571000000001,6.778219,57.9,2005-12-12 00:00,34.1,2005-12-18 00:00,22.1,2005-12-30 00:00,21.8,2005-02-15 00:00,,,,,34.1,22.1,18.0,14.4,11.0,8.9,3.9,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2015-04-01
7383,06,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,106,87,N,106,122,0,17,,,Certified,0,4.566038,3.086125,22.0,2005-04-19 00:00,13.0,2005-04-13 00:00,13.0,2005-06-03 00:00,12.0,2005-03-14 00:00,,,,,13.0,13.0,11.0,8.0,6.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-01
7387,06,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,53,87,N,53,61,0,13,,,Certified,0,4.396226,2.498766,12.0,2005-12-18 00:00,11.0,2005-04-04 00:00,10.0,2005-07-09 00:00,9.0,2005-07-03 00:00,,,,,12.0,11.0,10.0,7.0,6.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-01
7544,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,89,98,Y,89,91,0,4,,,Certified,0,21.614607,17.002302999999998,83.60000000000002,2005-12-09 00:00,77.9,2005-11-24 00:00,74.9,2005-12-12 00:00,67.1,2005-11-21 00:00,,,,,77.9,74.9,52.8,37.0,22.2,14.4,7.5,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-01
7573,06,29,11,88101,1,35.050551,-118.14729399999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2005,Micrograms/cubic meter (LC),No Events,76,62,N,76,122,0,0,,,Certified,0,5.785526,3.718771,18.1,2005-07-09 00:00,15.7,2005-02-06 00:00,13.5,2005-06-30 00:00,13.4,2005-07-27 00:00,,,,,18.1,15.7,13.4,10.6,8.4,4.7,1.9,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",California,Kern,Mojave,"Bakersfield, CA",2015-04-01
7694,06,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2005,Micrograms/cubic meter (LC),No Events,300,82,Y,300,365,0,61,,,Certified,0,17.605,14.296416,85.7,2005-11-24 00:00,80.5,2005-12-14 00:00,80.10000000000002,2005-12-15 00:00,79.7,2005-11-23 00:00,,,,,80.10000000000002,63.6,50.8,38.7,19.0,12.8,7.1000000000000005,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7698,06,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2005,Micrograms/cubic meter (LC),No Events,53,85,Y,52,61,0,12,,,Certified,0,18.477358,14.224514000000001,82.0,2005-11-24 00:00,50.7,2005-03-09 00:00,48.9,2005-02-11 00:00,47.2,2005-11-18 00:00,,,,,82.0,50.7,48.9,33.3,23.6,15.1,7.0,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7845,06,29,15,88101,1,35.62108999999999,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,79,65,N,79,122,0,0,,,Certified,0,6.660759,4.130481,26.1,2005-12-18 00:00,16.2,2005-05-25 00:00,15.1,2005-02-06 00:00,14.7,2005-05-22 00:00,,,,,26.1,16.2,14.7,11.3,8.1,5.9,2.2,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2015-04-28
7858,06,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2005,Micrograms/cubic meter (LC),No Events,106,83,Y,101,122,0,26,,,Certification not required,0,19.986792,13.947364,77.5,2005-12-15 00:00,71.7,2005-11-21 00:00,66.4,2005-12-17 00:00,63.0,2005-12-16 00:00,,,,,71.7,66.4,47.6,40.2,23.3,17.7,9.5,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
8111,06,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,87,96,Y,87,91,0,5,,,Certified,0,20.137931,17.389226,92.5,2005-12-12 00:00,77.8,2005-11-24 00:00,74.5,2005-12-15 00:00,64.6,2005-11-21 00:00,,,,,77.8,74.5,51.5,35.0,21.1,12.2,5.8,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-01
8142,06,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,60,97,Y,59,61,0,0,,,Requested but denied,0,4.828333,2.235848,11.3,2005-09-01 00:00,10.5,2005-04-22 00:00,9.2,2005-07-03 00:00,8.8,2005-03-17 00:00,,,,,11.3,10.5,9.2,7.9,6.1000000000000005,4.4,2.2,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2015-04-01
8398,06,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,292,80,N,292,365,0,73,,,Certification not required,0,17.057534,12.551624,132.6,2005-07-05 00:00,61.0,2005-11-07 00:00,59.2,2005-07-04 00:00,57.0,2005-10-21 00:00,,,,,59.2,53.2,37.9,27.6,21.2,16.3,5.3,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8616,06,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,106,87,N,106,122,0,16,,,Certification not required,0,17.703774,11.140086,63.1,2005-03-11 00:00,53.4,2005-11-06 00:00,50.5,2005-01-22 00:00,50.2,2005-10-22 00:00,,,,,53.4,50.5,42.2,28.9,20.6,15.2,6.3,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8716,06,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,346,95,Y,346,365,0,19,,,Certification not required,0,17.794798,10.919106,73.7,2005-03-10 00:00,67.5,2005-03-11 00:00,58.2,2005-10-21 00:00,54.7,2005-11-06 00:00,,,,,54.7,53.3,42.5,31.7,21.3,15.1,7.8,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8720,06,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,57,93,Y,57,61,0,4,,,Certification not required,0,19.122807,12.074619,67.5,2005-03-11 00:00,54.4,2005-11-06 00:00,50.0,2005-01-22 00:00,36.5,2005-11-24 00:00,,,,,67.5,54.4,50.0,31.7,23.6,17.2,6.1000000000000005,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-12-08
8866,06,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,104,85,N,104,122,0,18,,,Certification not required,0,13.751923000000001,7.759590999999999,39.5,2005-10-22 00:00,36.4,2005-03-08 00:00,35.7,2005-11-06 00:00,35.5,2005-03-11 00:00,,,,,36.4,35.7,28.7,23.1,17.5,12.7,5.2,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
8897,06,37,1301,88101,1,33.92899,-118.21071,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,,,Certification not required,0,17.64386,10.224316,54.6,2005-11-06 00:00,53.7,2005-01-22 00:00,48.4,2005-10-22 00:00,43.7,2005-11-24 00:00,,,,,53.7,48.4,39.0,31.1,21.2,15.5,7.4,Lynwood,"11220 LONG BEACH BLVD., LYNWOOD",California,Los Angeles,Lynwood,"Los Angeles-Long Beach-Anaheim, CA",2016-05-13
8992,06,37,1601,88101,1,34.014070000000004,-118.06056000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,47,39,N,47,122,0,44,,,Certification not required,0,15.934043,10.414857000000001,51.4,2005-01-22 00:00,49.7,2005-03-11 00:00,44.2,2005-03-08 00:00,34.7,2005-01-25 00:00,,,,,51.4,51.4,44.2,23.6,19.4,13.0,7.2,,"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
9012,06,37,1602,88101,1,34.01194,-118.06995,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,2,,,Certification not required,0,22.313793,12.869364,58.2,2005-11-06 00:00,53.9,2005-10-22 00:00,41.5,2005-11-24 00:00,38.6,2005-12-15 00:00,,,,,58.2,58.2,53.9,41.5,29.5,18.7,10.0,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
9056,06,37,2005,88101,1,34.132600000000004,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,113,92,Y,112,122,0,9,,,Certification not required,0,15.110619,9.489612,62.8,2005-10-22 00:00,46.0,2005-11-06 00:00,43.0,2005-03-11 00:00,41.8,2005-01-22 00:00,,,,,46.0,43.0,31.3,26.7,18.5,12.5,6.7,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
9123,06,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,324,89,N,324,365,0,41,,,Certification not required,0,15.585185000000001,8.744263,53.8,2005-10-21 00:00,52.6,2005-03-10 00:00,51.3,2005-01-22 00:00,48.0,2005-11-06 00:00,,,,,48.0,41.4,32.5,27.7,18.6,13.6,6.8,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2015-09-30
9145,06,37,4004,88101,1,33.792359999999995,-118.17533,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,344,94,Y,344,365,0,21,,,Certification not required,0,14.630814,7.9425919999999985,50.8,2005-01-22 00:00,49.2,2005-10-21 00:00,45.6,2005-03-09 00:00,42.9,2005-03-10 00:00,,,,,42.9,37.7,29.7,24.8,18.1,13.1,6.4,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2016-05-11
9461,06,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,103,28,N,103,365,0,0,,,Certification not required,0,8.815534,3.9051190000000005,28.0,2005-02-16 00:00,17.0,2005-02-15 00:00,16.0,2005-05-04 00:00,15.0,2005-01-07 00:00,,,,,17.0,16.0,15.0,13.0,11.0,9.0,4.0,Lancaster-Division Street,"43301 DIVISION ST., LANCASTER, CA",California,Los Angeles,Lancaster,"Los Angeles-Long Beach-Anaheim, CA",2017-03-16
9801,06,45,6,88101,1,39.15047,-123.20655,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,61,100,Y,61,61,0,0,,,Requested but denied,0,6.203278999999998,3.536145,20.8,2005-12-12 00:00,15.2,2005-12-06 00:00,14.5,2005-01-22 00:00,11.6,2005-11-24 00:00,,,,,20.8,15.2,11.6,10.6,7.7,5.6000000000000005,2.4,Ukiah-Library,"105 N MAIN ST, UKIAH, CA 95482",California,Mendocino,Ukiah,"Ukiah, CA",2015-04-01
9845,06,47,2510,88101,1,37.308537,-120.480993,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,90,99,Y,90,91,0,3,,,Certified,0,16.008889,12.674035,53.9,2005-12-09 00:00,48.6,2005-02-03 00:00,48.3,2005-11-24 00:00,46.8,2005-12-06 00:00,,,,,48.6,48.3,44.2,31.5,17.0,9.7,5.3,Merced-M Street,"2334 'M' ST. MERCED, CA",California,Merced,Merced,"Merced, CA",2015-04-01
