,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6477,06,19,8,88101,1,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,331,90,Y,331,366,0,35,,,Certified,0,16.172204999999998,12.287859,71.0,2004-12-03 00:00,69.0,2004-12-02 00:00,60.0,2004-12-04 00:00,57.0,2004-11-18 00:00,,,,,57.0,52.0,42.0,35.0,21.0,12.0,6.0,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-02
6481,06,19,8,88101,2,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,75,97,Y,59,61,0,9,,,Certified,0,17.893333,12.409209,55.0,2004-12-25 00:00,49.0,2004-01-22 00:00,44.0,2004-11-06 00:00,44.0,2004-12-22 00:00,,,,,55.0,49.0,44.0,38.0,30.0,17.0,9.0,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-02
6793,06,19,5001,88101,1,36.819111,-119.71735600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Concurred Events Excluded,90,98,Y,90,92,1,3,,,Certification not required,0,18.656667000000002,12.648072,62.5,2004-12-02 00:00,56.0,2004-11-26 00:00,52.4,2004-01-25 00:00,42.4,2004-11-08 00:00,,,,,56.0,52.4,41.8,32.5,24.4,12.2,5.5,Clovis-Villa,"908 N VILLA AVE, CLOVIS",California,Fresno,Clovis,"Fresno, CA",2015-04-02
6794,06,19,5001,88101,1,36.819111,-119.71735600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Events Excluded,89,98,Y,90,92,0,3,,,Certification not required,0,18.686517000000002,12.716544,62.5,2004-12-02 00:00,56.0,2004-11-26 00:00,52.4,2004-01-25 00:00,42.4,2004-11-08 00:00,,,,,56.0,52.4,41.8,32.5,24.4,12.2,5.5,Clovis-Villa,"908 N VILLA AVE, CLOVIS",California,Fresno,Clovis,"Fresno, CA",2015-04-02
6795,06,19,5001,88101,1,36.819111,-119.71735600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Events Inclucded,90,98,Y,90,92,1,3,,,Certification not required,0,18.656667000000002,12.648072,62.5,2004-12-02 00:00,56.0,2004-11-26 00:00,52.4,2004-01-25 00:00,42.4,2004-11-08 00:00,,,,,56.0,52.4,41.8,32.5,24.4,12.2,5.5,Clovis-Villa,"908 N VILLA AVE, CLOVIS",California,Fresno,Clovis,"Fresno, CA",2015-04-02
6814,06,19,5025,88101,1,36.72639,-119.73299999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Concurred Events Excluded,90,98,Y,90,92,1,2,,,Certification not required,0,19.41,13.019113,66.1,2004-12-02 00:00,52.1,2004-11-26 00:00,49.4,2004-01-25 00:00,47.3,2004-01-19 00:00,,,,,52.1,49.4,37.8,33.2,26.1,11.7,5.1000000000000005,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,"Fresno, CA",2015-04-02
6815,06,19,5025,88101,1,36.72639,-119.73299999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Events Inclucded,90,98,Y,90,92,1,2,,,Certification not required,0,19.41,13.019113,66.1,2004-12-02 00:00,52.1,2004-11-26 00:00,49.4,2004-01-25 00:00,47.3,2004-01-19 00:00,,,,,52.1,49.4,37.8,33.2,26.1,11.7,5.1000000000000005,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,"Fresno, CA",2015-04-02
6816,06,19,5025,88101,1,36.72639,-119.73299999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Events Excluded,89,98,Y,90,92,0,2,,,Certification not required,0,19.348315,13.079643,66.1,2004-12-02 00:00,52.1,2004-11-26 00:00,49.4,2004-01-25 00:00,47.3,2004-01-19 00:00,,,,,52.1,49.4,37.8,33.2,26.1,11.7,5.1000000000000005,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,"Fresno, CA",2015-04-02
6907,06,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,58,90,Y,55,61,0,8,,,Certification not required,0,8.215517,5.632793,25.6,2004-12-23 00:00,23.1,2004-11-05 00:00,20.9,2004-12-05 00:00,20.7,2004-11-29 00:00,,,,,25.6,23.1,20.9,17.900000000000006,10.8,6.8,3.6,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-02
7010,06,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,104,85,Y,104,122,0,0,,,Requested but denied,0,11.6625,7.014342999999998,48.5,2004-11-26 00:00,32.8,2004-01-07 00:00,31.9,2004-12-20 00:00,28.9,2004-01-28 00:00,,,,,32.8,31.9,25.4,18.6,14.1,10.4,4.8,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-02
7082,06,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,99,81,N,99,122,0,0,,,Requested but denied,0,8.943434,5.202691000000001,42.3,2004-01-01 00:00,23.6,2004-02-18 00:00,23.4,2004-10-24 00:00,22.2,2004-12-08 00:00,,,,,42.3,23.6,17.5,13.0,10.4,7.8,4.6000000000000005,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2015-04-02
7111,06,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,105,86,Y,105,122,0,0,,,Requested but denied,0,9.642857000000001,7.947614999999999,74.2,2004-01-01 00:00,30.2,2004-11-26 00:00,25.1,2004-12-08 00:00,21.3,2004-10-24 00:00,,,,,30.2,25.1,19.8,15.9,11.0,8.6,4.0,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2015-04-02
7281,06,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,84,69,N,84,122,0,37,,,Certified,0,5.1428569999999985,8.990146000000001,81.0,2004-03-25 00:00,22.0,2004-02-18 00:00,15.0,2004-04-21 00:00,15.0,2004-12-05 00:00,,,,,81.0,22.0,13.0,7.0,5.0,3.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-02
7285,06,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,44,72,N,44,61,0,22,,,Certified,0,5.090909,3.963896,23.0,2004-04-21 00:00,16.0,2004-12-05 00:00,14.0,2004-07-14 00:00,8.0,2004-04-15 00:00,,,,,23.0,23.0,14.0,7.0,6.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-02
7404,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Events Inclucded,88,96,Y,88,92,1,6,,,Certification not required,0,20.722727,13.471372,66.6,2004-12-04 00:00,54.6,2004-12-23 00:00,53.9,2004-11-26 00:00,53.8,2004-12-26 00:00,,,,,54.6,53.9,46.4,37.4,23.0,13.6,7.4,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
7405,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Concurred Events Excluded,88,96,Y,88,92,1,6,,,Certification not required,0,20.722727,13.471372,66.6,2004-12-04 00:00,54.6,2004-12-23 00:00,53.9,2004-11-26 00:00,53.8,2004-12-26 00:00,,,,,54.6,53.9,46.4,37.4,23.0,13.6,7.4,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
7406,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Events Excluded,87,96,Y,88,92,0,6,,,Certification not required,0,20.736782,13.548819,66.6,2004-12-04 00:00,54.6,2004-12-23 00:00,53.9,2004-11-26 00:00,53.8,2004-12-26 00:00,,,,,54.6,53.9,46.4,37.4,24.3,13.6,7.4,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
7435,06,29,11,88101,1,35.050551,-118.14729399999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,63,52,N,63,122,0,29,,,Requested but denied,0,5.8761899999999985,3.201447,17.8,2004-06-20 00:00,16.8,2004-11-26 00:00,10.0,2004-06-23 00:00,9.5,2004-04-27 00:00,,,,,17.8,16.8,9.5,9.0,7.4,5.7,1.7,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",California,Kern,Mojave,"Bakersfield, CA",2015-04-02
7560,06,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2004,Micrograms/cubic meter (LC),No Events,280,77,N,280,366,0,81,,,Certification not required,0,19.093571,13.468696,70.0,2004-12-03 00:00,67.4,2004-11-18 00:00,66.3,2004-12-02 00:00,65.3,2004-12-04 00:00,,,,,66.3,61.5,48.1,38.9,23.8,14.0,7.5,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7564,06,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2004,Micrograms/cubic meter (LC),No Events,51,80,N,49,61,0,16,,,Certification not required,0,18.411765,12.256454,59.2,2004-12-23 00:00,47.8,2004-12-11 00:00,47.0,2004-11-17 00:00,40.2,2004-10-30 00:00,,,,,59.2,59.2,47.0,38.7,22.3,16.1,7.6,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7711,06,29,15,88101,1,35.62108999999999,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,96,79,N,96,122,0,0,,,Requested but denied,0,5.907292,3.346459,15.2,2004-04-27 00:00,15.2,2004-12-05 00:00,15.0,2004-12-23 00:00,13.6,2004-07-14 00:00,,,,,15.2,15.2,12.3,10.2,7.9,5.9,1.9,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2015-04-28
7724,06,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,100,81,N,99,122,0,33,,,Certification not required,0,16.465999999999998,11.37695,59.5,2004-12-02 00:00,47.6,2004-01-25 00:00,47.2,2004-12-23 00:00,44.3,2004-01-19 00:00,,,,,59.5,47.6,44.0,34.2,20.4,12.0,7.1000000000000005,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
7995,06,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Concurred Events Excluded,84,91,Y,84,92,1,16,,,Certification not required,0,19.654762,12.744339,61.0,2004-12-02 00:00,49.6,2004-11-19 00:00,49.4,2004-11-26 00:00,47.2,2004-01-25 00:00,,,,,49.6,49.4,40.6,35.2,24.7,13.1,6.5,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-02
7996,06,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Events Inclucded,84,91,Y,84,92,1,16,,,Certification not required,0,19.654762,12.744339,61.0,2004-12-02 00:00,49.6,2004-11-19 00:00,49.4,2004-11-26 00:00,47.2,2004-01-25 00:00,,,,,49.6,49.4,40.6,35.2,24.7,13.1,6.5,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-02
7997,06,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),Events Excluded,83,91,Y,84,92,0,16,,,Certification not required,0,19.554217,12.78825,61.0,2004-12-02 00:00,49.6,2004-11-19 00:00,49.4,2004-11-26 00:00,47.2,2004-01-25 00:00,,,,,49.6,49.4,40.6,35.2,24.7,13.1,6.5,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-02
8029,06,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,60,98,Y,60,61,0,0,,,Requested but denied,0,4.468333,2.651478,18.1,2004-12-05 00:00,9.0,2004-08-19 00:00,9.0,2004-09-30 00:00,8.6,2004-08-31 00:00,,,,,18.1,9.0,9.0,8.5,5.6000000000000005,3.7,2.1,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2015-04-02
8291,06,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,279,76,N,279,366,0,87,,,Certified,0,18.405376,11.433754,75.60000000000002,2004-07-05 00:00,61.7,2004-10-07 00:00,60.8,2004-09-27 00:00,55.1,2004-01-18 00:00,,,,,60.8,53.8,44.6,32.6,21.9,16.2,7.0,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
8516,06,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,109,89,Y,109,122,0,13,,,Certified,0,19.231193,10.528785000000001,60.1,2004-01-01 00:00,53.2,2004-01-19 00:00,49.3,2004-09-27 00:00,42.5,2004-10-09 00:00,,,,,53.2,49.3,39.5,35.7,21.6,16.0,9.3,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
8624,06,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,288,79,N,288,366,0,50,,,Certified,0,18.476736,9.838854,60.3,2004-01-18 00:00,57.2,2004-09-27 00:00,54.8,2004-10-06 00:00,54.3,2004-10-08 00:00,,,,,54.8,52.0,37.4,31.8,22.1,16.3,8.9,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
8628,06,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,79,90,Y,55,61,0,8,,,Certified,0,22.520253,14.201096,75.0,2004-03-15 00:00,66.3,2004-03-18 00:00,62.7,2004-03-19 00:00,54.6,2004-10-06 00:00,,,,,75.0,66.3,62.7,51.4,32.3,21.4,15.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-12-08
