,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
7315,06,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,106,88,N,106,121,0,0,,,Certified,0,13.278301999999998,10.395869,65.1,2003-12-20 00:00,59.0,2003-12-29 00:00,44.3,2003-12-14 00:00,39.1,2003-01-09 00:00,,,,,59.0,44.3,34.2,22.9,15.4,10.5,4.5,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-02
7399,06,25,1003,88101,1,32.79222,-115.56306000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,103,85,Y,103,121,0,0,,,Certified,0,9.198058,4.8866559999999994,26.0,2003-02-14 00:00,25.4,2003-01-21 00:00,21.0,2003-06-17 00:00,20.0,2003-11-08 00:00,,,,,25.4,21.0,18.9,16.7,11.8,8.1,3.8,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2015-04-02
7558,06,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,101,83,N,101,121,0,20,,,Certification not required,0,4.881188,4.7228959999999995,41.0,2003-02-02 00:00,19.0,2003-06-23 00:00,15.0,2003-01-06 00:00,14.0,2003-02-05 00:00,,,,,19.0,15.0,11.0,8.0,6.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-02
7562,06,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,51,84,Y,51,61,0,11,,,Certification not required,0,4.960783999999999,5.861607,44.0,2003-02-02 00:00,8.0,2003-06-14 00:00,8.0,2003-07-20 00:00,7.0,2003-02-20 00:00,,,,,44.0,8.0,8.0,7.0,6.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-02
7686,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),Concurred Events Excluded,86,95,Y,86,91,2,8,,,Certification not required,0,22.02907,13.723486999999999,67.8,2003-12-05 00:00,57.1,2003-11-20 00:00,51.9,2003-01-03 00:00,48.7,2003-01-15 00:00,,,,,57.1,51.9,47.6,37.2,22.1,15.7,7.9,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
7687,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),Events Excluded,84,95,Y,86,91,0,8,,,Certification not required,0,22.382143,13.688595000000001,67.8,2003-12-05 00:00,57.1,2003-11-20 00:00,51.9,2003-01-03 00:00,48.7,2003-01-15 00:00,,,,,57.1,51.9,47.8,42.5,24.1,16.0,8.0,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
7688,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),Events Inclucded,86,95,Y,86,91,2,8,,,Certification not required,0,22.02907,13.723486999999999,67.8,2003-12-05 00:00,57.1,2003-11-20 00:00,51.9,2003-01-03 00:00,48.7,2003-01-15 00:00,,,,,57.1,51.9,47.6,37.2,22.1,15.7,7.9,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
7717,06,29,11,88101,1,35.050551,-118.14729399999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,89,74,N,89,121,0,7,,,Certification not required,0,6.5157300000000005,3.695018,23.2,2003-11-26 00:00,15.0,2003-06-08 00:00,14.1,2003-03-07 00:00,13.5,2003-03-10 00:00,,,,,23.2,15.0,13.5,11.1,8.3,6.1,2.1,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",California,Kern,Mojave,"Bakersfield, CA",2015-04-02
7905,06,29,14,88101,1,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2003,Micrograms/cubic meter (LC),No Events,270,74,N,270,365,0,95,,,Certification not required,0,17.095185,11.723922,55.5,2003-12-06 00:00,54.3,2003-12-18 00:00,53.9,2003-12-04 00:00,53.2,2003-01-04 00:00,,,,,53.9,46.4,42.6,35.5,22.6,12.6,5.7,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
7909,06,29,14,88101,2,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2003,Micrograms/cubic meter (LC),No Events,47,75,N,46,61,0,15,,,Certification not required,0,18.040426,12.816017,59.3,2003-12-05 00:00,45.1,2003-01-03 00:00,44.5,2003-12-17 00:00,43.0,2003-01-15 00:00,,,,,59.3,59.3,44.5,36.0,24.3,14.2,5.7,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-04-02
8060,06,29,15,88101,1,35.62109,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,92,76,N,92,121,0,0,,,Certified,0,5.921739,3.251672,21.7,2003-12-29 00:00,11.9,2003-06-02 00:00,11.9,2003-07-17 00:00,11.7,2003-12-23 00:00,,,,,21.7,11.9,11.2,10.0,7.5,5.7,2.3,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2015-04-28
8073,06,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2003,Micrograms/cubic meter (LC),No Events,116,95,Y,115,121,0,15,,,Certification not required,0,17.609482999999997,10.556654,51.9,2003-11-20 00:00,48.4,2003-01-15 00:00,47.5,2003-12-19 00:00,47.3,2003-01-03 00:00,,,,,48.4,47.5,43.7,33.4,21.5,14.4,8.0,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
8345,06,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,89,98,Y,89,91,0,3,,,Certification not required,0,18.110112,10.873864,55.1,2003-11-20 00:00,48.5,2003-12-05 00:00,42.2,2003-11-26 00:00,41.5,2003-10-18 00:00,,,,,48.5,42.2,38.2,31.5,20.0,12.2,6.8,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-02
8375,06,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,61,100,Y,61,61,0,0,,,Requested but denied,0,4.485246,3.4175449999999996,21.9,2003-09-24 00:00,15.1,2003-09-30 00:00,11.3,2003-06-02 00:00,9.9,2003-07-26 00:00,,,,,21.9,15.1,9.9,7.7,5.1,3.7,2.0,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2015-04-02
8666,06,37,2,88101,1,34.1365,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,314,86,N,314,365,0,51,,,Certification not required,0,19.198407999999997,13.842419,121.2,2003-07-05 00:00,78.8,2003-10-28 00:00,70.2,2003-10-29 00:00,63.9,2003-12-05 00:00,,,,,63.9,55.5,44.8,34.9,25.1,16.3,6.2,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
8924,06,37,1002,88101,1,34.17605,-118.31711999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,92,76,N,92,121,0,29,,,Certification not required,0,20.948913,16.264324,120.6,2003-07-05 00:00,60.1,2003-10-09 00:00,54.5,2003-10-06 00:00,52.4,2003-03-13 00:00,,,,,120.6,60.1,51.5,38.7,25.3,16.5,7.3,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
9048,06,37,1103,88101,1,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,325,89,Y,325,365,0,35,,,Certification not required,0,21.34,13.341332999999999,83.7,2003-10-28 00:00,73.2,2003-10-07 00:00,69.6,2003-07-04 00:00,68.9,2003-07-05 00:00,,,,,68.9,61.3,47.6,38.8,27.0,17.8,8.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
9052,06,37,1103,88101,2,34.066590000000005,-118.22688000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,5,8,N,5,61,0,0,,,Certification not required,0,16.38,11.963569999999999,36.7,2003-09-12 00:00,15.0,2003-11-23 00:00,13.3,2003-08-25 00:00,11.8,2003-11-29 00:00,,,,,36.7,36.7,36.7,36.7,15.0,13.3,5.1,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015-12-08
9142,06,37,1201,88101,1,34.19925,-118.53276000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,115,95,Y,115,121,0,6,,,Certification not required,0,16.394783,10.026647,47.5,2003-09-30 00:00,45.0,2003-07-05 00:00,44.7,2003-10-06 00:00,39.0,2003-10-27 00:00,,,,,45.0,44.7,36.8,32.0,21.8,13.8,5.7,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
9173,06,37,1301,88101,1,33.92899,-118.21071,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,117,97,Y,117,121,0,4,,,Certification not required,0,20.200854999999997,10.568451,54.8,2003-10-06 00:00,53.3,2003-09-27 00:00,52.4,2003-12-05 00:00,45.3,2003-03-13 00:00,,,,,53.3,52.4,40.7,34.5,24.3,17.1,8.8,Lynwood,"11220 LONG BEACH BLVD., LYNWOOD",California,Los Angeles,Lynwood,"Los Angeles-Long Beach-Anaheim, CA",2016-05-13
9331,06,37,1601,88101,1,34.014070000000004,-118.06056000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,111,92,Y,111,121,0,10,,,Certification not required,0,20.581982,12.491722,90.3,2003-10-27 00:00,51.1,2003-07-05 00:00,50.4,2003-10-06 00:00,48.5,2003-12-02 00:00,,,,,51.1,50.4,42.8,35.0,25.8,18.2,8.5,,"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
9375,06,37,2005,88101,1,34.1326,-118.1272,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,110,91,Y,110,121,0,11,,,Certification not required,0,18.560909,12.440619,89.0,2003-07-05 00:00,51.3,2003-10-06 00:00,48.4,2003-10-27 00:00,47.5,2003-10-09 00:00,,,,,51.3,48.4,45.6,35.8,23.1,14.6,7.6,Pasadena,"752 S. WILSON AVE., PASADENA",California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",2015-04-02
9483,06,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,324,89,Y,324,365,0,41,,,Certification not required,0,17.994753,12.700055,115.2,2003-10-26 00:00,103.6,2003-10-27 00:00,93.6,2003-10-28 00:00,51.4,2003-10-25 00:00,,,,,51.4,46.5,38.1,32.6,20.6,15.2,6.9,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2015-09-30
9504,06,37,4004,88101,1,33.792359999999995,-118.17533,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2003,Micrograms/cubic meter (LC),No Events,137,38,N,137,365,0,10,,,Certification not required,0,21.237956,13.744278,107.2,2003-10-27 00:00,96.0,2003-10-28 00:00,53.3,2003-10-25 00:00,45.8,2003-10-29 00:00,,,,,96.0,53.3,42.1,36.9,27.1,17.0,10.6,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2016-05-11
