,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
3329,06,17,11,88101,2,38.944979,-119.97060900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Inclucded,59,98,Y,59,60,1,1,,,Certification not required,0,8.084746,4.418957,21.0,1999-02-12 00:00,21.0,1999-10-03 00:00,19.0,1999-09-03 00:00,19.0,1999-11-14 00:00,,,,,21.0,21.0,19.0,15.0,9.0,7.0,3.0,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",2014-06-11
3330,06,17,11,88101,2,38.944979,-119.97060900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Concurred Events Excluded,59,98,Y,59,60,1,1,,,Certification not required,0,8.084746,4.418957,21.0,1999-02-12 00:00,21.0,1999-10-03 00:00,19.0,1999-09-03 00:00,19.0,1999-11-14 00:00,,,,,21.0,21.0,19.0,15.0,9.0,7.0,3.0,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",2014-06-11
3331,06,17,11,88101,2,38.944979,-119.97060900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Excluded,58,98,Y,59,60,0,1,,,Certification not required,0,8.068966,4.455874,21.0,1999-02-12 00:00,21.0,1999-10-03 00:00,19.0,1999-09-03 00:00,19.0,1999-11-14 00:00,,,,,21.0,21.0,19.0,15.0,9.0,7.0,3.0,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",2014-06-11
3852,06,19,8,88101,1,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,275,75,N,275,365,0,30,,,Certification not required,0,27.385455,29.717228000000002,136.0,1999-12-31 00:00,134.0,1999-12-24 00:00,132.0,1999-12-22 00:00,131.0,1999-12-25 00:00,,,,,132.0,120.0,100.0,69.0,32.0,14.0,7.0,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2014-06-11
3856,06,19,8,88101,2,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,65,93,Y,56,60,0,9,,,Certification not required,0,22.092308,21.664143,119.0,1999-12-20 00:00,97.0,1999-11-26 00:00,69.0,1999-01-12 00:00,63.0,1999-12-14 00:00,,,,,119.0,97.0,69.0,51.0,27.0,16.0,9.0,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2014-06-11
4088,06,19,5001,88101,1,36.819111,-119.71735600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,82,91,Y,82,90,0,8,,,Certification not required,0,22.206098,17.913615,97.7,1999-11-14 00:00,83.2,1999-11-26 00:00,59.2,1999-11-05 00:00,55.6,1999-11-29 00:00,,,,,83.2,59.2,50.4,45.6,22.8,15.1,7.4,Clovis-Villa,"908 N VILLA AVE, CLOVIS",California,Fresno,Clovis,"Fresno, CA",2014-06-11
4128,06,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Inclucded,59,97,Y,58,60,1,1,,,Certification not required,0,9.018644,6.706494,36.9,1999-01-08 00:00,27.7,1999-10-21 00:00,26.1,1999-12-20 00:00,21.3,1999-12-14 00:00,,,,,36.9,27.7,26.1,16.1,11.7,7.3,2.6,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2014-06-11
4129,06,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Excluded,58,97,Y,58,60,0,1,,,Certification not required,0,8.956897,6.7481279999999995,36.9,1999-01-08 00:00,27.7,1999-10-21 00:00,26.1,1999-12-20 00:00,21.3,1999-12-14 00:00,,,,,36.9,27.7,26.1,16.1,11.2,7.2,2.5,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2014-06-11
4130,06,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Concurred Events Excluded,59,97,Y,58,60,1,1,,,Certification not required,0,9.018644,6.706494,36.9,1999-01-08 00:00,27.7,1999-10-21 00:00,26.1,1999-12-20 00:00,21.3,1999-12-14 00:00,,,,,36.9,27.7,26.1,16.1,11.7,7.3,2.6,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2014-06-11
4153,06,25,3,88101,1,32.978379,-115.53415600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,65,54,N,65,121,0,0,,,Certification not required,0,13.089231,9.389507,44.2,1999-01-18 00:00,43.2,1999-02-08 00:00,40.7,1999-01-12 00:00,38.8,1999-01-24 00:00,,,,,44.2,43.2,38.8,23.5,13.6,10.4,5.8,Brawley-401 Main St.,"401 MAIN ST., BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2014-06-11
4350,06,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,105,87,Y,105,121,0,0,,,Certification not required,0,15.011429000000001,8.608195,51.6,1999-01-12 00:00,51.1,1999-01-06 00:00,39.5,1999-02-14 00:00,35.9,1999-02-17 00:00,,,,,51.1,39.5,32.7,24.5,17.1,13.1,7.2,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2014-06-11
4390,06,25,1003,88101,1,32.79222,-115.56306000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,103,85,N,103,121,0,0,,,Certification not required,0,11.954369,8.087508999999999,52.5,1999-01-18 00:00,43.2,1999-01-12 00:00,39.5,1999-02-08 00:00,34.7,1999-01-24 00:00,,,,,43.2,39.5,25.7,19.4,12.8,10.1,5.6,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2014-06-11
4722,06,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Excluded,64,57,N,69,121,0,24,,,Certification not required,0,6.290625,3.297797,17.4,1999-02-05 00:00,16.9,1999-01-15 00:00,16.6,1999-01-30 00:00,14.7,1999-01-18 00:00,,,,,17.4,16.9,14.7,9.2,7.0,5.3,2.8,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-12-04
4723,06,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Concurred Events Excluded,69,57,N,69,121,5,24,,,Certification not required,0,7.230435000000001,5.973724,40.7,1999-06-02 00:00,30.9,1999-04-03 00:00,17.4,1999-02-05 00:00,16.9,1999-01-15 00:00,,,,,40.7,30.9,16.9,10.8,8.2,5.8,3.4,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-12-04
4724,06,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Inclucded,69,57,N,69,121,5,24,,,Certification not required,0,7.230435000000001,5.973724,40.7,1999-06-02 00:00,30.9,1999-04-03 00:00,17.4,1999-02-05 00:00,16.9,1999-01-15 00:00,,,,,40.7,30.9,16.9,10.8,8.2,5.8,3.4,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-12-04
4734,06,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Concurred Events Excluded,41,65,N,39,60,3,8,,,Certification not required,0,6.7731710000000005,4.460102,24.4,1999-03-31 00:00,18.9,1999-01-18 00:00,17.7,1999-02-05 00:00,10.5,1999-03-19 00:00,,,,,24.4,24.4,18.9,10.5,8.0,5.8,3.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-12-04
4735,06,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Inclucded,41,65,N,39,60,3,8,,,Certification not required,0,6.7731710000000005,4.460102,24.4,1999-03-31 00:00,18.9,1999-01-18 00:00,17.7,1999-02-05 00:00,10.5,1999-03-19 00:00,,,,,24.4,24.4,18.9,10.5,8.0,5.8,3.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-12-04
4736,06,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Excluded,38,65,N,39,60,0,8,,,Certification not required,0,6.292105,3.5673730000000003,18.9,1999-01-18 00:00,17.7,1999-02-05 00:00,10.5,1999-03-19 00:00,10.0,1999-07-23 00:00,,,,,18.9,18.9,17.7,10.0,7.7,5.7,3.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2014-12-04
4868,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Inclucded,84,93,Y,84,90,1,6,,,Certification not required,0,30.538095000000002,26.818214,133.9,1999-11-14 00:00,97.5,1999-01-15 00:00,95.3,1999-11-29 00:00,92.2,1999-12-17 00:00,,,,,97.5,95.3,85.6,64.4,29.0,16.4,9.7,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2014-06-11
4869,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Excluded,83,93,Y,84,90,0,6,,,Certification not required,0,30.781928000000004,26.887403999999997,133.9,1999-11-14 00:00,97.5,1999-01-15 00:00,95.3,1999-11-29 00:00,92.2,1999-12-17 00:00,,,,,97.5,95.3,85.6,64.4,29.0,16.7,9.7,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2014-06-11
4870,06,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Concurred Events Excluded,84,93,Y,84,90,1,6,,,Certification not required,0,30.538095000000002,26.818214,133.9,1999-11-14 00:00,97.5,1999-01-15 00:00,95.3,1999-11-29 00:00,92.2,1999-12-17 00:00,,,,,97.5,95.3,85.6,64.4,29.0,16.4,9.7,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2014-06-11
4904,06,29,11,88101,1,35.050551,-118.14729399999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,99,82,N,99,121,0,0,,,Certification not required,0,8.672727,3.825367,27.6,1999-02-05 00:00,15.8,1999-05-27 00:00,14.4,1999-06-23 00:00,14.2,1999-05-06 00:00,,,,,27.6,15.8,14.0,13.5,11.0,8.4,4.0,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",California,Kern,Mojave,"Bakersfield, CA",2014-06-11
5280,06,29,14,88101,1,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Inclucded,270,74,N,270,365,4,26,,,Certification not required,0,22.540370000000003,22.071081,134.1,1999-12-25 00:00,115.4,1999-11-14 00:00,99.3,1999-12-18 00:00,97.4,1999-12-24 00:00,,,,,99.3,91.8,79.2,55.6,23.5,14.0,8.5,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2014-06-11
5281,06,29,14,88101,1,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Excluded,266,74,N,270,365,0,26,,,Certification not required,0,22.745489000000003,22.1719,134.1,1999-12-25 00:00,115.4,1999-11-14 00:00,99.3,1999-12-18 00:00,97.4,1999-12-24 00:00,,,,,99.3,91.8,79.2,55.6,23.5,14.0,8.2,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2014-06-11
5282,06,29,14,88101,1,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Concurred Events Excluded,270,74,N,270,365,4,26,,,Certification not required,0,22.540370000000003,22.071081,134.1,1999-12-25 00:00,115.4,1999-11-14 00:00,99.3,1999-12-18 00:00,97.4,1999-12-24 00:00,,,,,99.3,91.8,79.2,55.6,23.5,14.0,8.5,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2014-06-11
5292,06,29,14,88101,2,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Concurred Events Excluded,55,83,N,50,60,1,7,,,Certification not required,0,30.043636,29.895551,134.8,1999-11-13 00:00,111.3,1999-11-14 00:00,103.2,1999-11-12 00:00,88.9,1999-12-26 00:00,,,,,134.8,134.8,103.2,83.7,35.1,21.5,10.0,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2014-06-11
5293,06,29,14,88101,2,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Excluded,54,83,N,50,60,0,7,,,Certification not required,0,30.462963000000002,30.012559000000003,134.8,1999-11-13 00:00,111.3,1999-11-14 00:00,103.2,1999-11-12 00:00,88.9,1999-12-26 00:00,,,,,134.8,134.8,103.2,83.7,35.1,21.5,10.0,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2014-06-11
5294,06,29,14,88101,2,35.356092,-119.04120900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),Events Inclucded,55,83,N,50,60,1,7,,,Certification not required,0,30.043636,29.895551,134.8,1999-11-13 00:00,111.3,1999-11-14 00:00,103.2,1999-11-12 00:00,88.9,1999-12-26 00:00,,,,,134.8,134.8,103.2,83.7,35.1,21.5,10.0,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2014-06-11
