,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
5279,06,1,7,88101,1,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,96,98,Y,90,92,0,2,,,Certified,0,14.808333,12.48292,61.6,2002-12-01 00:00,51.6,2002-11-28 00:00,50.5,2002-12-07 00:00,50.0,2002-12-04 00:00,,,,,51.6,50.5,37.9,33.4,15.0,9.7,4.6,Livermore,793 Rincon Ave.,California,Alameda,Livermore,"San Francisco-Oakland-Hayward, CA",2015-04-02
5411,06,1,1001,88101,1,37.535833000000004,-121.961823,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,95,97,Y,89,92,0,5,,,Certified,0,13.217895,9.895711,48.0,2002-12-01 00:00,44.2,2002-12-07 00:00,41.5,2002-12-04 00:00,39.2,2002-11-28 00:00,,,,,44.2,41.5,31.7,27.1,15.8,9.6,4.2,Fremont - Chapel Way,"40733 CHAPEL WAY., FREMONT",California,Alameda,Fremont,"San Francisco-Oakland-Hayward, CA",2015-04-02
5415,06,1,1001,88101,2,37.535833000000004,-121.961823,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,10,16,N,10,61,0,0,,,Certified,0,18.75,14.174879999999998,40.1,2002-12-04 00:00,36.8,2002-11-28 00:00,30.8,2002-11-16 00:00,30.5,2002-11-22 00:00,,,,,40.1,40.1,40.1,40.1,30.8,13.5,4.9,Fremont - Chapel Way,"40733 CHAPEL WAY., FREMONT",California,Alameda,Fremont,"San Francisco-Oakland-Hayward, CA",2015-04-02
5542,06,7,2,88101,1,39.757371,-121.843286,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,61,98,Y,60,61,0,5,,,Certification not required,0,15.049179999999998,14.385670999999999,84.0,2002-11-28 00:00,53.0,2002-11-16 00:00,45.0,2002-01-20 00:00,39.0,2002-11-22 00:00,,,,,84.0,53.0,45.0,32.0,21.0,9.0,5.0,Chico-Manzanita Ave.,"468 MANZANITA AVE, CHICO",California,Butte,,"Chico, CA",2015-04-02
5629,06,9,1,88101,1,38.201852,-120.68156699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,60,97,Y,59,61,0,3,,,Certification not required,0,9.9,6.4956309999999995,40.0,2002-01-20 00:00,30.0,2002-08-18 00:00,19.0,2002-01-14 00:00,18.0,2002-10-17 00:00,,,,,40.0,30.0,19.0,17.0,13.0,8.0,5.0,San Andreas-Gold Strike Road,"501 GOLD STRIKE ROAD, SAN ANDREAS",California,Calaveras,San Andreas,,2015-04-02
5662,06,11,1002,88101,1,39.202935,-122.017728,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,95,73,N,89,122,0,34,,,Certification not required,0,11.726316,10.005788,57.0,2002-11-28 00:00,54.0,2002-11-20 00:00,36.0,2002-11-22 00:00,35.0,2002-12-01 00:00,,,,,57.0,54.0,31.0,24.0,16.0,9.0,4.0,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2015-04-02
5718,06,13,2,88101,1,37.936013,-122.026154,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,196,91,Y,193,213,0,3,,,Certified,0,14.955101999999998,14.282976000000001,76.7,2002-11-30 00:00,68.8,2002-12-06 00:00,68.2,2002-12-08 00:00,63.0,2002-12-01 00:00,,,,,63.0,57.3,37.4,30.4,12.6,9.3,4.4,Concord,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,"San Francisco-Oakland-Hayward, CA",2015-04-02
5722,06,13,2,88101,2,37.936013,-122.026154,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,80,98,Y,60,61,0,1,,,Certified,0,15.41125,15.016893,75.8,2002-11-30 00:00,62.3,2002-12-01 00:00,56.6,2002-11-28 00:00,51.0,2002-11-16 00:00,,,,,75.8,62.3,56.6,43.8,29.6,11.6,7.4,Concord,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,"San Francisco-Oakland-Hayward, CA",2015-04-02
6067,06,17,11,88101,1,38.944979,-119.97060900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),Events Excluded,54,87,N,53,61,0,9,,,Certification not required,0,7.814814999999999,5.095592,27.0,2002-11-10 00:00,22.0,2002-11-28 00:00,17.0,2002-02-01 00:00,17.0,2002-11-22 00:00,,,,,27.0,22.0,17.0,13.0,10.0,7.0,3.0,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",2015-04-02
6068,06,17,11,88101,1,38.944979,-119.97060900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),Events Inclucded,55,87,N,53,61,1,9,,,Certification not required,0,7.854545,5.056782,27.0,2002-11-10 00:00,22.0,2002-11-28 00:00,17.0,2002-02-01 00:00,17.0,2002-11-22 00:00,,,,,27.0,22.0,17.0,13.0,10.0,7.0,3.0,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",2015-04-02
6069,06,17,11,88101,1,38.944979,-119.97060900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),Concurred Events Excluded,55,87,N,53,61,1,9,,,Certification not required,0,7.854545,5.056782,27.0,2002-11-10 00:00,22.0,2002-11-28 00:00,17.0,2002-02-01 00:00,17.0,2002-11-22 00:00,,,,,27.0,22.0,17.0,13.0,10.0,7.0,3.0,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",2015-04-02
6075,06,17,11,88101,2,38.944979,-119.97060900000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,38,57,N,35,61,0,0,,,Certification not required,0,6.5263160000000005,3.6297330000000003,17.0,2002-02-01 00:00,14.0,2002-02-25 00:00,13.0,2002-03-03 00:00,12.0,2002-01-20 00:00,,,,,17.0,17.0,14.0,12.0,8.0,6.0,3.0,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",2015-04-02
6106,06,17,12,88101,1,38.811609999999995,-120.033084,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,2,2,N,2,122,0,0,,,Certification not required,0,1.0,0.0,1.0,2002-01-02 00:00,1.0,2002-01-05 00:00,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Echo Summit,21200 HWY 50 -LITTLE NORWAY/ECHO SUMMIT,California,El Dorado,,"Sacramento--Roseville--Arden-Arcade, CA",2015-04-02
6295,06,19,8,88101,1,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2002,Micrograms/cubic meter (LC),No Events,319,87,Y,319,365,0,46,,,Certification not required,0,21.420063,18.880601000000002,84.0,2002-02-06 00:00,83.0,2002-01-20 00:00,82.0,2002-02-05 00:00,82.0,2002-12-25 00:00,,,,,82.0,75.0,65.0,52.0,27.0,14.0,6.0,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-02
6299,06,19,8,88101,2,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2002,Micrograms/cubic meter (LC),No Events,69,97,Y,59,61,0,8,,,Certification not required,0,24.072464,20.62574,80.0,2002-11-28 00:00,77.0,2002-01-26 00:00,76.0,2002-02-07 00:00,65.0,2002-12-05 00:00,,,,,80.0,77.0,76.0,57.0,41.0,18.0,8.0,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-02
6553,06,19,5001,88101,1,36.819111,-119.71735600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,86,93,Y,86,92,0,6,,,Certified,0,17.852326,13.762495999999999,73.1,2002-12-07 00:00,53.5,2002-11-22 00:00,53.2,2002-12-25 00:00,51.3,2002-11-04 00:00,,,,,53.5,53.2,46.7,36.7,17.0,12.2,6.5,Clovis-Villa,"908 N VILLA AVE, CLOVIS",California,Fresno,Clovis,"Fresno, CA",2015-04-02
6566,06,19,5025,88101,1,36.72639,-119.73299999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,91,99,Y,91,92,0,1,,,Certified,0,24.60989,18.998778,73.9,2002-02-07 00:00,73.0,2002-01-20 00:00,71.9,2002-12-07 00:00,69.9,2002-01-26 00:00,,,,,73.0,71.9,63.3,48.0,27.7,14.6,6.7,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,"Fresno, CA",2015-04-02
6658,06,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certified,0,7.794915,4.585751,23.7,2002-12-22 00:00,22.6,2002-11-28 00:00,18.7,2002-08-18 00:00,17.7,2002-11-16 00:00,,,,,23.7,22.6,18.7,13.5,9.3,6.8,3.2,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-02
6674,06,25,3,88101,1,32.978379,-115.53415600000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,85,70,N,85,122,0,0,,,Certification not required,0,10.143529,4.470737000000001,25.9,2002-12-13 00:00,22.3,2002-02-16 00:00,22.3,2002-12-31 00:00,18.9,2002-12-07 00:00,,,,,25.9,22.3,17.7,15.7,12.4,9.4,5.5,Brawley-401 Main St.,"401 MAIN ST., BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2015-04-02
6787,06,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2002,Micrograms/cubic meter (LC),No Events,115,94,Y,115,122,0,0,,,Requested but denied,0,15.119129999999998,9.255211,46.5,2002-01-02 00:00,45.0,2002-12-13 00:00,44.1,2002-12-31 00:00,43.5,2002-02-07 00:00,,,,,45.0,44.1,35.8,29.8,17.4,12.9,6.5,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-02
6869,06,25,1003,88101,1,32.79222,-115.56306000000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2002,Micrograms/cubic meter (LC),No Events,92,75,N,92,122,0,0,,,Requested but denied,0,9.552174,5.02194,28.9,2002-12-13 00:00,23.4,2002-12-07 00:00,22.5,2002-08-18 00:00,21.9,2002-12-31 00:00,,,,,28.9,23.4,19.9,14.9,12.1,9.2,3.9,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2015-04-02
