,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
354508,6,31,1004,88101,3,36.314399,-119.64457,WGS84,PM2.5 - Local Conditions,2017-10-13,18:00,2017-10-14,02:00,22.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Kings,2018-01-31
354509,6,31,1004,88101,3,36.314399,-119.64457,WGS84,PM2.5 - Local Conditions,2017-10-13,19:00,2017-10-14,03:00,26.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Kings,2018-01-31
354510,6,31,1004,88101,3,36.314399,-119.64457,WGS84,PM2.5 - Local Conditions,2017-10-13,20:00,2017-10-14,04:00,34.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Kings,2018-01-31
354511,6,31,1004,88101,3,36.314399,-119.64457,WGS84,PM2.5 - Local Conditions,2017-10-13,21:00,2017-10-14,05:00,35.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Kings,2018-01-31
354512,6,31,1004,88101,3,36.314399,-119.64457,WGS84,PM2.5 - Local Conditions,2017-10-13,22:00,2017-10-14,06:00,29.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Kings,2018-01-31
354513,6,31,1004,88101,3,36.314399,-119.64457,WGS84,PM2.5 - Local Conditions,2017-10-13,23:00,2017-10-14,07:00,34.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Kings,2018-01-31
362939,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,00:00,2017-10-13,08:00,25.4,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362940,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,01:00,2017-10-13,09:00,22.6,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362941,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,02:00,2017-10-13,10:00,13.4,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362942,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,03:00,2017-10-13,11:00,15.2,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362943,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,04:00,2017-10-13,12:00,16.7,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362944,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,05:00,2017-10-13,13:00,13.3,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362945,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,06:00,2017-10-13,14:00,19.9,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362946,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,07:00,2017-10-13,15:00,21.8,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362947,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,08:00,2017-10-13,16:00,32.1,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362948,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,09:00,2017-10-13,17:00,43.8,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362949,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,10:00,2017-10-13,18:00,44.4,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362950,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,11:00,2017-10-13,19:00,31.8,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362951,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,12:00,2017-10-13,20:00,9.5,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362952,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,13:00,2017-10-13,21:00,20.6,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362953,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,14:00,2017-10-13,22:00,21.4,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362954,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,15:00,2017-10-13,23:00,12.2,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362955,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,16:00,2017-10-14,00:00,12.8,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362956,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,17:00,2017-10-14,01:00,22.6,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362957,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,18:00,2017-10-14,02:00,24.2,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362958,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,19:00,2017-10-14,03:00,21.9,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362959,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,20:00,2017-10-14,04:00,20.9,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362960,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,21:00,2017-10-14,05:00,24.0,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362961,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,22:00,2017-10-14,06:00,25.7,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
362962,6,37,4008,88101,3,33.859444,-118.200278,WGS84,PM2.5 - Local Conditions,2017-10-13,23:00,2017-10-14,07:00,27.4,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,Los Angeles,2018-02-20
371383,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,00:00,2017-10-13,08:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371384,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,01:00,2017-10-13,09:00,18.6,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371385,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,02:00,2017-10-13,10:00,21.1,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371386,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,03:00,2017-10-13,11:00,13.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371387,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,04:00,2017-10-13,12:00,20.7,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371388,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,05:00,2017-10-13,13:00,28.2,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371389,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,06:00,2017-10-13,14:00,31.2,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371390,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,07:00,2017-10-13,15:00,28.7,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371391,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,08:00,2017-10-13,16:00,23.7,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371392,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,09:00,2017-10-13,17:00,20.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371393,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,10:00,2017-10-13,18:00,16.5,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371394,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,11:00,2017-10-13,19:00,18.9,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371395,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,12:00,2017-10-13,20:00,18.3,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371396,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,13:00,2017-10-13,21:00,18.7,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371397,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,14:00,2017-10-13,22:00,13.8,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371398,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,15:00,2017-10-13,23:00,9.2,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371399,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,16:00,2017-10-14,00:00,19.5,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371400,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,17:00,2017-10-14,01:00,15.5,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371401,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,18:00,2017-10-14,02:00,15.7,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371402,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,19:00,2017-10-14,03:00,17.6,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371403,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,20:00,2017-10-14,04:00,18.3,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371404,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,21:00,2017-10-14,05:00,20.3,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371405,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,22:00,2017-10-14,06:00,12.8,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
371406,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,2017-10-13,23:00,2017-10-14,07:00,16.5,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Los Angeles,2018-03-20
379838,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,00:00,2017-10-13,08:00,14.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379839,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,01:00,2017-10-13,09:00,23.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379840,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,02:00,2017-10-13,10:00,15.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379841,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,03:00,2017-10-13,11:00,16.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379842,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,04:00,2017-10-13,12:00,23.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379843,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,05:00,2017-10-13,13:00,18.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379844,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,06:00,2017-10-13,14:00,29.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379845,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,07:00,2017-10-13,15:00,27.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379846,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,08:00,2017-10-13,16:00,25.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379847,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,09:00,2017-10-13,17:00,25.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379848,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,10:00,2017-10-13,18:00,23.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379849,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,11:00,2017-10-13,19:00,17.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379850,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,12:00,2017-10-13,20:00,11.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379851,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,13:00,2017-10-13,21:00,17.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379852,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,14:00,2017-10-13,22:00,18.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379853,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,15:00,2017-10-13,23:00,18.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379854,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,16:00,2017-10-14,00:00,19.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379855,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,17:00,2017-10-14,01:00,11.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379856,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,18:00,2017-10-14,02:00,22.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379857,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,19:00,2017-10-14,03:00,33.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379858,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,20:00,2017-10-14,04:00,23.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379859,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,21:00,2017-10-14,05:00,12.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379860,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,22:00,2017-10-14,06:00,25.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
379861,6,39,2010,88101,3,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,2017-10-13,23:00,2017-10-14,07:00,12.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Madera,2018-04-12
388481,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,00:00,2017-10-13,08:00,19.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388482,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,01:00,2017-10-13,09:00,26.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388483,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,02:00,2017-10-13,10:00,37.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388484,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,03:00,2017-10-13,11:00,25.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388485,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,04:00,2017-10-13,12:00,21.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388486,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,05:00,2017-10-13,13:00,18.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388487,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,06:00,2017-10-13,14:00,16.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388488,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,07:00,2017-10-13,15:00,15.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388489,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,08:00,2017-10-13,16:00,17.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388490,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,09:00,2017-10-13,17:00,39.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388491,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,10:00,2017-10-13,18:00,64.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388492,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,11:00,2017-10-13,19:00,80.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388493,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,12:00,2017-10-13,20:00,99.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388494,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,13:00,2017-10-13,21:00,78.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388495,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,14:00,2017-10-13,22:00,59.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
388496,6,41,1,88101,3,37.97231,-122.520004,WGS84,PM2.5 - Local Conditions,2017-10-13,15:00,2017-10-13,23:00,92.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Marin,2018-01-18
